date,interval,queue,offered_calls,answered_calls,abandoned_calls
2024-03-06,14:00,Support,31,29,2
2024-03-06,14:00,Retention,21,21,0
2024-03-06,14:30,Support,35,33,2
2024-03-06,14:30,Retention,26,25,1
2024-03-06,15:00,Support,25,24,1
2024-03-06,15:00,Retention,17,16,1
2024-03-06,15:30,Support,41,38,3
2024-03-06,15:30,Retention,23,22,1
2024-03-06,16:00,Support,28,26,2
2024-03-06,16:00,Retention,12,12,0
2024-03-06,16:30,Support,36,34,2
2024-03-06,16:30,Retention,9,9,0
2024-03-06,17:00,Support,32,31,1
2024-03-06,17:00,Retention,24,24,0
2024-03-06,17:30,Support,38,35,3
2024-03-06,17:30,Retention,21,20,1
2024-03-06,18:00,Support,34,31,3
2024-03-06,18:00,Retention,19,18,1
2024-03-06,18:30,Support,30,28,2
2024-03-06,18:30,Retention,14,13,1
2024-03-06,19:00,Support,31,31,0
2024-03-06,19:00,Retention,14,14,0
2024-03-06,19:30,Support,25,24,1
2024-03-06,19:30,Retention,17,16,1
2024-03-06,20:00,Support,25,24,1
2024-03-06,20:00,Retention,23,22,1
2024-03-06,20:30,Support,36,33,3
2024-03-06,20:30,Retention,12,12,0
2024-03-07,8:00,Support,35,32,3
2024-03-07,8:00,Retention,23,22,1
2024-03-07,8:30,Support,36,33,3
2024-03-07,8:30,Retention,11,11,0
2024-03-07,9:00,Support,26,25,1
2024-03-07,9:00,Retention,20,19,1
2024-03-07,9:30,Support,34,32,2
2024-03-07,9:30,Retention,15,15,0
2024-03-07,10:00,Support,35,33,2
2024-03-07,10:00,Retention,19,19,0
2024-03-07,10:30,Support,26,24,2
2024-03-07,10:30,Retention,16,16,0
2024-03-07,11:00,Support,30,28,2
2024-03-07,11:00,Retention,26,24,2
2024-03-07,11:30,Support,50,46,4
2024-03-07,11:30,Retention,23,22,1
2024-03-07,12:00,Support,29,28,1
2024-03-07,12:00,Retention,19,18,1
2024-03-07,12:30,Support,34,32,2
2024-03-07,12:30,Retention,19,19,0
2024-03-07,13:00,Support,35,33,2
2024-03-07,13:00,Retention,18,17,1
2024-03-07,13:30,Support,30,28,2
2024-03-07,13:30,Retention,14,14,0
2024-03-07,14:00,Support,42,39,3
2024-03-07,14:00,Retention,11,10,1
2024-03-07,14:30,Support,41,39,2
2024-03-07,14:30,Retention,16,15,1
2024-03-07,15:00,Support,40,37,3
2024-03-07,15:00,Retention,17,16,1
2024-03-07,15:30,Support,48,45,3
2024-03-07,15:30,Retention,17,16,1
2024-03-07,16:00,Support,42,40,2
2024-03-07,16:00,Retention,17,16,1
2024-03-07,16:30,Support,33,32,1
2024-03-07,16:30,Retention,19,18,1
2024-03-07,17:00,Support,36,35,1
2024-03-07,17:00,Retention,14,14,0
2024-03-07,17:30,Support,37,35,2
2024-03-07,17:30,Retention,19,19,0
2024-03-07,18:00,Support,37,36,1
2024-03-07,18:00,Retention,20,20,0
2024-03-07,18:30,Support,31,29,2
2024-03-07,18:30,Retention,15,15,0
2024-03-07,19:00,Support,26,25,1
2024-03-07,19:00,Retention,10,10,0
2024-03-07,19:30,Support,40,38,2
2024-03-07,19:30,Retention,17,16,1
2024-03-07,20:00,Support,32,31,1
2024-03-07,20:00,Retention,17,17,0
2024-03-07,20:30,Support,31,30,1
2024-03-07,20:30,Retention,16,15,1
2024-03-08,8:00,Support,26,25,1
2024-03-08,8:00,Retention,13,13,0
2024-03-08,8:30,Support,16,16,0
2024-03-08,8:30,Retention,15,15,0
2024-03-08,9:00,Support,27,26,1
2024-03-08,9:00,Retention,15,15,0
2024-03-08,9:30,Support,33,32,1
2024-03-08,9:30,Retention,20,20,0
2024-03-08,10:00,Support,32,30,2
2024-03-08,10:00,Retention,21,20,1
2024-03-08,10:30,Support,33,32,1
2024-03-08,10:30,Retention,20,19,1
2024-03-08,11:00,Support,35,34,1
2024-03-08,11:00,Retention,24,23,1
2024-03-08,11:30,Support,24,23,1
2024-03-08,11:30,Retention,19,18,1
2024-03-08,12:00,Support,37,34,3
2024-03-08,12:00,Retention,19,18,1
2024-03-08,12:30,Support,41,39,2
2024-03-08,12:30,Retention,20,19,1
2024-03-08,13:00,Support,27,27,0
2024-03-08,13:00,Retention,19,19,0
2024-03-08,13:30,Support,37,34,3
2024-03-08,13:30,Retention,17,16,1
2024-03-08,14:00,Support,26,26,0
2024-03-08,14:00,Retention,10,10,0
2024-03-08,14:30,Support,40,38,2
2024-03-08,14:30,Retention,11,11,0
2024-03-08,15:00,Support,26,25,1
2024-03-08,15:00,Retention,24,22,2
2024-03-08,15:30,Support,26,24,2
2024-03-08,15:30,Retention,26,26,0
2024-03-08,16:00,Support,18,18,0
2024-03-08,16:00,Retention,18,17,1
2024-03-08,16:30,Support,32,30,2
2024-03-08,16:30,Retention,17,17,0
2024-03-08,17:00,Support,40,39,1
2024-03-08,17:00,Retention,16,16,0
2024-03-08,17:30,Support,45,41,4
2024-03-08,17:30,Retention,21,20,1
2024-03-08,18:00,Support,39,36,3
2024-03-08,18:00,Retention,17,16,1
2024-03-08,18:30,Support,29,28,1
2024-03-08,18:30,Retention,15,15,0
2024-03-08,19:00,Support,34,31,3
2024-03-08,19:00,Retention,18,17,1
2024-03-08,19:30,Support,35,34,1
2024-03-08,19:30,Retention,19,18,1
2024-03-08,20:00,Support,45,43,2
2024-03-08,20:00,Retention,28,26,2
2024-03-08,20:30,Support,37,35,2
2024-03-08,20:30,Retention,15,15,0
2024-03-09,8:00,Support,34,33,1
2024-03-09,8:00,Retention,30,28,2
2024-03-09,8:30,Support,29,27,2
2024-03-09,8:30,Retention,14,13,1
2024-03-09,9:00,Support,32,31,1
2024-03-09,9:00,Retention,18,18,0
2024-03-09,9:30,Support,38,36,2
2024-03-09,9:30,Retention,20,19,1
2024-03-09,10:00,Support,28,28,0
2024-03-09,10:00,Retention,14,13,1
2024-03-09,10:30,Support,30,28,2
2024-03-09,10:30,Retention,14,13,1
2024-03-09,11:00,Support,28,26,2
2024-03-09,11:00,Retention,16,16,0
2024-03-09,11:30,Support,37,34,3
2024-03-09,11:30,Retention,16,15,1
2024-03-09,12:00,Support,22,21,1
2024-03-09,12:00,Retention,21,20,1
2024-03-09,12:30,Support,35,34,1
2024-03-09,12:30,Retention,19,18,1
2024-03-09,13:00,Support,34,32,2
2024-03-09,13:00,Retention,15,14,1
2024-03-09,13:30,Support,38,35,3
2024-03-09,13:30,Retention,16,16,0
2024-03-09,14:00,Support,36,34,2
2024-03-09,14:00,Retention,18,18,0
2024-03-09,14:30,Support,21,19,2
2024-03-09,14:30,Retention,24,22,2
2024-03-09,15:00,Support,28,27,1
2024-03-09,15:00,Retention,19,18,1
2024-03-09,15:30,Support,28,26,2
2024-03-09,15:30,Retention,23,22,1
2024-03-09,16:00,Support,31,28,3
2024-03-09,16:00,Retention,19,18,1
2024-03-09,16:30,Support,35,34,1
2024-03-09,16:30,Retention,19,19,0
2024-03-09,17:00,Support,27,26,1
2024-03-09,17:00,Retention,15,14,1
2024-03-09,17:30,Support,31,30,1
2024-03-09,17:30,Retention,18,18,0
2024-03-09,18:00,Support,28,26,2
2024-03-09,18:00,Retention,22,21,1
2024-03-09,18:30,Support,30,28,2
2024-03-09,18:30,Retention,19,18,1
2024-03-09,19:00,Support,31,29,2
2024-03-09,19:00,Retention,16,16,0
2024-03-09,19:30,Support,31,29,2
2024-03-09,19:30,Retention,23,23,0
2024-03-09,20:00,Support,39,37,2
2024-03-09,20:00,Retention,10,10,0
2024-03-09,20:30,Support,41,39,2
2024-03-09,20:30,Retention,12,11,1
2024-03-10,8:00,Support,38,35,3
2024-03-10,8:00,Retention,20,19,1
2024-03-10,8:30,Support,28,26,2
2024-03-10,8:30,Retention,17,16,1
2024-03-10,9:00,Support,34,33,1
2024-03-10,9:00,Retention,23,22,1
2024-03-10,9:30,Support,37,36,1
2024-03-10,9:30,Retention,20,19,1
2024-03-10,10:00,Support,28,26,2
2024-03-10,10:00,Retention,21,21,0
2024-03-10,10:30,Support,25,23,2
2024-03-10,10:30,Retention,14,14,0
2024-03-10,11:00,Support,37,35,2
2024-03-10,11:00,Retention,23,23,0
2024-03-10,11:30,Support,31,29,2
2024-03-10,11:30,Retention,18,17,1
2024-03-10,12:00,Support,43,40,3
2024-03-10,12:00,Retention,15,14,1
2024-03-10,12:30,Support,33,31,2
2024-03-10,12:30,Retention,22,22,0
2024-03-10,13:00,Support,37,36,1
2024-03-10,13:00,Retention,18,18,0
2024-03-10,13:30,Support,30,29,1
2024-03-10,13:30,Retention,20,19,1
2024-03-10,14:00,Support,24,23,1
2024-03-10,14:00,Retention,17,16,1
2024-03-10,14:30,Support,31,30,1
2024-03-10,14:30,Retention,16,16,0
2024-03-10,15:00,Support,37,34,3
2024-03-10,15:00,Retention,24,24,0
2024-03-10,15:30,Support,31,29,2
2024-03-10,15:30,Retention,20,20,0
2024-03-10,16:00,Support,28,26,2
2024-03-10,16:00,Retention,14,14,0
2024-03-10,16:30,Support,32,30,2
2024-03-10,16:30,Retention,21,21,0
2024-03-10,17:00,Support,23,22,1
2024-03-10,17:00,Retention,14,13,1
2024-03-10,17:30,Support,33,32,1
2024-03-10,17:30,Retention,20,19,1
2024-03-10,18:00,Support,32,31,1
2024-03-10,18:00,Retention,14,13,1
2024-03-10,18:30,Support,33,32,1
2024-03-10,18:30,Retention,17,17,0
2024-03-10,19:00,Support,39,37,2
2024-03-10,19:00,Retention,22,21,1
2024-03-10,19:30,Support,38,36,2
2024-03-10,19:30,Retention,16,15,1
2024-03-10,20:00,Support,32,31,1
2024-03-10,20:00,Retention,11,11,0
2024-03-10,20:30,Support,32,31,1
2024-03-10,20:30,Retention,14,13,1
2024-03-11,8:00,Support,33,31,2
2024-03-11,8:00,Retention,25,24,1
2024-03-11,8:30,Support,38,36,2
2024-03-11,8:30,Retention,21,20,1
2024-03-11,9:00,Support,39,38,1
2024-03-11,9:00,Retention,12,12,0
2024-03-11,9:30,Support,40,39,1
2024-03-11,9:30,Retention,24,22,2
2024-03-11,10:00,Support,34,33,1
2024-03-11,10:00,Retention,13,13,0
2024-03-11,10:30,Support,27,27,0
2024-03-11,10:30,Retention,21,21,0
2024-03-11,11:00,Support,36,33,3
2024-03-11,11:00,Retention,25,23,2
2024-03-11,11:30,Support,36,35,1
2024-03-11,11:30,Retention,16,16,0
2024-03-11,12:00,Support,30,29,1
2024-03-11,12:00,Retention,21,20,1
2024-03-11,12:30,Support,35,32,3
2024-03-11,12:30,Retention,15,14,1
2024-03-11,13:00,Support,29,29,0
2024-03-11,13:00,Retention,12,12,0
2024-03-11,13:30,Support,38,36,2
2024-03-11,13:30,Retention,24,23,1
2024-03-11,14:00,Support,28,27,1
2024-03-11,14:00,Retention,19,18,1
2024-03-11,14:30,Support,31,29,2
2024-03-11,14:30,Retention,19,18,1
2024-03-11,15:00,Support,34,33,1
2024-03-11,15:00,Retention,25,24,1
2024-03-11,15:30,Support,38,37,1
2024-03-11,15:30,Retention,15,14,1
2024-03-11,16:00,Support,34,33,1
2024-03-11,16:00,Retention,28,26,2
2024-03-11,16:30,Support,41,38,3
2024-03-11,16:30,Retention,17,17,0
2024-03-11,17:00,Support,38,35,3
2024-03-11,17:00,Retention,23,22,1
2024-03-11,17:30,Support,35,34,1
2024-03-11,17:30,Retention,19,19,0
2024-03-11,18:00,Support,34,33,1
2024-03-11,18:00,Retention,19,18,1
2024-03-11,18:30,Support,46,43,3
2024-03-11,18:30,Retention,12,12,0
2024-03-11,19:00,Support,33,32,1
2024-03-11,19:00,Retention,17,17,0
2024-03-11,19:30,Support,42,40,2
2024-03-11,19:30,Retention,13,13,0
2024-03-11,20:00,Support,47,46,1
2024-03-11,20:00,Retention,18,17,1
2024-03-11,20:30,Support,43,41,2
2024-03-11,20:30,Retention,14,13,1
2024-03-12,8:00,Support,34,33,1
2024-03-12,8:00,Retention,29,28,1
2024-03-12,8:30,Support,35,34,1
2024-03-12,8:30,Retention,13,13,0
2024-03-12,9:00,Support,33,30,3
2024-03-12,9:00,Retention,17,16,1
2024-03-12,9:30,Support,36,34,2
2024-03-12,9:30,Retention,22,21,1
2024-03-12,10:00,Support,27,26,1
2024-03-12,10:00,Retention,22,21,1
2024-03-12,10:30,Support,33,31,2
2024-03-12,10:30,Retention,15,14,1
2024-03-12,11:00,Support,43,40,3
2024-03-12,11:00,Retention,22,20,2
2024-03-12,11:30,Support,42,40,2
2024-03-12,11:30,Retention,19,18,1
2024-03-12,12:00,Support,43,41,2
2024-03-12,12:00,Retention,26,25,1
2024-03-12,12:30,Support,34,32,2
2024-03-12,12:30,Retention,22,21,1
2024-03-12,13:00,Support,36,34,2
2024-03-12,13:00,Retention,21,21,0
2024-03-12,13:30,Support,28,27,1
2024-03-12,13:30,Retention,20,19,1
2024-03-12,14:00,Support,31,29,2
2024-03-12,14:00,Retention,11,11,0
2024-03-12,14:30,Support,37,35,2
2024-03-12,14:30,Retention,24,22,2
2024-03-12,15:00,Support,41,40,1
2024-03-12,15:00,Retention,14,13,1
2024-03-12,15:30,Support,37,35,2
2024-03-12,15:30,Retention,21,21,0
2024-03-12,16:00,Support,28,27,1
2024-03-12,16:00,Retention,18,17,1
2024-03-12,16:30,Support,32,29,3
2024-03-12,16:30,Retention,18,18,0
2024-03-12,17:00,Support,33,31,2
2024-03-12,17:00,Retention,23,23,0
2024-03-12,17:30,Support,55,50,5
2024-03-12,17:30,Retention,16,15,1
2024-03-12,18:00,Support,28,27,1
2024-03-12,18:00,Retention,20,20,0
2024-03-12,18:30,Support,42,40,2
2024-03-12,18:30,Retention,20,20,0
2024-03-12,19:00,Support,20,20,0
2024-03-12,19:00,Retention,15,15,0
2024-03-12,19:30,Support,34,33,1
2024-03-12,19:30,Retention,20,19,1
2024-03-12,20:00,Support,37,35,2
2024-03-12,20:00,Retention,23,22,1
2024-03-12,20:30,Support,29,27,2
2024-03-12,20:30,Retention,18,17,1
2024-03-13,8:00,Support,31,29,2
2024-03-13,8:00,Retention,15,15,0
2024-03-13,8:30,Support,32,30,2
2024-03-13,8:30,Retention,20,19,1
2024-03-13,9:00,Support,29,27,2
2024-03-13,9:00,Retention,20,19,1
2024-03-13,9:30,Support,31,30,1
2024-03-13,9:30,Retention,21,21,0
2024-03-13,10:00,Support,38,37,1
2024-03-13,10:00,Retention,16,16,0
2024-03-13,10:30,Support,28,27,1
2024-03-13,10:30,Retention,17,17,0
2024-03-13,11:00,Support,29,27,2
2024-03-13,11:00,Retention,20,19,1
2024-03-13,11:30,Support,53,51,2
2024-03-13,11:30,Retention,18,17,1
2024-03-13,12:00,Support,36,35,1
2024-03-13,12:00,Retention,14,14,0
2024-03-13,12:30,Support,24,24,0
2024-03-13,12:30,Retention,19,19,0
2024-03-13,13:00,Support,38,36,2
2024-03-13,13:00,Retention,17,16,1
2024-03-13,13:30,Support,47,43,4
2024-03-13,13:30,Retention,15,15,0
2024-03-13,14:00,Support,26,24,2
2024-03-13,14:00,Retention,19,18,1
2024-03-13,14:30,Support,31,31,0
2024-03-13,14:30,Retention,16,16,0
2024-03-13,15:00,Support,29,27,2
2024-03-13,15:00,Retention,13,13,0
2024-03-13,15:30,Support,36,35,1
2024-03-13,15:30,Retention,9,9,0
2024-03-13,16:00,Support,36,34,2
2024-03-13,16:00,Retention,17,16,1
2024-03-13,16:30,Support,30,28,2
2024-03-13,16:30,Retention,17,16,1
2024-03-13,17:00,Support,26,26,0
2024-03-13,17:00,Retention,14,13,1
2024-03-13,17:30,Support,42,41,1
2024-03-13,17:30,Retention,19,18,1
2024-03-13,18:00,Support,32,32,0
2024-03-13,18:00,Retention,18,17,1
2024-03-13,18:30,Support,35,33,2
2024-03-13,18:30,Retention,23,21,2
2024-03-13,19:00,Support,38,37,1
2024-03-13,19:00,Retention,26,25,1
2024-03-13,19:30,Support,32,30,2
2024-03-13,19:30,Retention,16,15,1
2024-03-13,20:00,Support,34,32,2
2024-03-13,20:00,Retention,21,20,1
2024-03-13,20:30,Support,21,20,1
2024-03-13,20:30,Retention,26,24,2
2024-03-14,8:00,Support,30,29,1
2024-03-14,8:00,Retention,21,20,1
2024-03-14,8:30,Support,32,30,2
2024-03-14,8:30,Retention,18,17,1
2024-03-14,9:00,Support,32,31,1
2024-03-14,9:00,Retention,15,15,0
2024-03-14,9:30,Support,19,18,1
2024-03-14,9:30,Retention,16,15,1
2024-03-14,10:00,Support,36,35,1
2024-03-14,10:00,Retention,23,22,1
2024-03-14,10:30,Support,28,26,2
2024-03-14,10:30,Retention,16,15,1
2024-03-14,11:00,Support,34,32,2
2024-03-14,11:00,Retention,10,10,0
2024-03-14,11:30,Support,43,41,2
2024-03-14,11:30,Retention,14,14,0
2024-03-14,12:00,Support,36,35,1
2024-03-14,12:00,Retention,21,21,0
2024-03-14,12:30,Support,35,33,2
2024-03-14,12:30,Retention,23,22,1
2024-03-14,13:00,Support,36,33,3
2024-03-14,13:00,Retention,18,17,1
2024-03-14,13:30,Support,29,28,1
2024-03-14,13:30,Retention,12,12,0
2024-03-14,14:00,Support,43,40,3
2024-03-14,14:00,Retention,16,16,0
2024-03-14,14:30,Support,38,36,2
2024-03-14,14:30,Retention,15,14,1
2024-03-14,15:00,Support,29,28,1
2024-03-14,15:00,Retention,23,22,1
2024-03-14,15:30,Support,42,40,2
2024-03-14,15:30,Retention,16,16,0
2024-03-14,16:00,Support,31,29,2
2024-03-14,16:00,Retention,17,17,0
2024-03-14,16:30,Support,34,31,3
2024-03-14,16:30,Retention,15,14,1
2024-03-14,17:00,Support,43,41,2
2024-03-14,17:00,Retention,16,16,0
2024-03-14,17:30,Support,32,31,1
2024-03-14,17:30,Retention,18,18,0
2024-03-14,18:00,Support,34,31,3
2024-03-14,18:00,Retention,22,22,0
2024-03-14,18:30,Support,39,37,2
2024-03-14,18:30,Retention,15,15,0
2024-03-14,19:00,Support,37,36,1
2024-03-14,19:00,Retention,16,15,1
2024-03-14,19:30,Support,22,21,1
2024-03-14,19:30,Retention,18,18,0
2024-03-14,20:00,Support,33,32,1
2024-03-14,20:00,Retention,16,15,1
2024-03-14,20:30,Support,29,28,1
2024-03-14,20:30,Retention,14,14,0
2024-03-15,8:00,Support,45,44,1
2024-03-15,8:00,Retention,14,13,1
2024-03-15,8:30,Support,32,31,1
2024-03-15,8:30,Retention,16,15,1
2024-03-15,9:00,Support,31,30,1
2024-03-15,9:00,Retention,29,27,2
2024-03-15,9:30,Support,42,40,2
2024-03-15,9:30,Retention,21,20,1
2024-03-15,10:00,Support,33,31,2
2024-03-15,10:00,Retention,14,13,1
2024-03-15,10:30,Support,44,42,2
2024-03-15,10:30,Retention,23,23,0
2024-03-15,11:00,Support,32,30,2
2024-03-15,11:00,Retention,19,18,1
2024-03-15,11:30,Support,30,29,1
2024-03-15,11:30,Retention,19,18,1
2024-03-15,12:00,Support,34,33,1
2024-03-15,12:00,Retention,20,19,1
2024-03-15,12:30,Support,38,36,2
2024-03-15,12:30,Retention,20,19,1
2024-03-15,13:00,Support,42,40,2
2024-03-15,13:00,Retention,17,17,0
2024-03-15,13:30,Support,46,44,2
2024-03-15,13:30,Retention,21,20,1
2024-03-15,14:00,Support,28,27,1
2024-03-15,14:00,Retention,26,24,2
2024-03-15,14:30,Support,32,30,2
2024-03-15,14:30,Retention,27,25,2
2024-03-15,15:00,Support,34,33,1
2024-03-15,15:00,Retention,15,15,0
2024-03-15,15:30,Support,36,33,3
2024-03-15,15:30,Retention,15,15,0
2024-03-15,16:00,Support,45,43,2
2024-03-15,16:00,Retention,15,15,0
2024-03-15,16:30,Support,33,31,2
2024-03-15,16:30,Retention,15,14,1
2024-03-15,17:00,Support,30,28,2
2024-03-15,17:00,Retention,19,19,0
2024-03-15,17:30,Support,32,30,2
2024-03-15,17:30,Retention,14,14,0
2024-03-15,18:00,Support,29,28,1
2024-03-15,18:00,Retention,18,18,0
2024-03-15,18:30,Support,37,35,2
2024-03-15,18:30,Retention,17,16,1
2024-03-15,19:00,Support,28,26,2
2024-03-15,19:00,Retention,18,17,1
2024-03-15,19:30,Support,32,29,3
2024-03-15,19:30,Retention,20,20,0
2024-03-15,20:00,Support,29,28,1
2024-03-15,20:00,Retention,13,13,0
2024-03-15,20:30,Support,30,28,2
2024-03-15,20:30,Retention,24,23,1
2024-03-16,8:00,Support,36,35,1
2024-03-16,8:00,Retention,26,25,1
2024-03-16,8:30,Support,34,33,1
2024-03-16,8:30,Retention,13,12,1
2024-03-16,9:00,Support,30,28,2
2024-03-16,9:00,Retention,24,24,0
2024-03-16,9:30,Support,35,34,1
2024-03-16,9:30,Retention,17,17,0
2024-03-16,10:00,Support,35,32,3
2024-03-16,10:00,Retention,19,18,1
2024-03-16,10:30,Support,35,32,3
2024-03-16,10:30,Retention,12,12,0
2024-03-16,11:00,Support,38,35,3
2024-03-16,11:00,Retention,17,16,1
2024-03-16,11:30,Support,35,33,2
2024-03-16,11:30,Retention,19,18,1
2024-03-16,12:00,Support,39,37,2
2024-03-16,12:00,Retention,20,20,0
2024-03-16,12:30,Support,32,31,1
2024-03-16,12:30,Retention,15,14,1
2024-03-16,13:00,Support,34,32,2
2024-03-16,13:00,Retention,15,14,1
2024-03-16,13:30,Support,28,27,1
2024-03-16,13:30,Retention,19,18,1
2024-03-16,14:00,Support,34,31,3
2024-03-16,14:00,Retention,18,18,0
2024-03-16,14:30,Support,31,30,1
2024-03-16,14:30,Retention,13,13,0
2024-03-16,15:00,Support,48,46,2
2024-03-16,15:00,Retention,21,20,1
2024-03-16,15:30,Support,34,32,2
2024-03-16,15:30,Retention,22,22,0
2024-03-16,16:00,Support,40,39,1
2024-03-16,16:00,Retention,14,13,1
2024-03-16,16:30,Support,32,30,2
2024-03-16,16:30,Retention,21,21,0
2024-03-16,17:00,Support,29,28,1
2024-03-16,17:00,Retention,16,15,1
2024-03-16,17:30,Support,39,36,3
2024-03-16,17:30,Retention,23,21,2
2024-03-16,18:00,Support,31,29,2
2024-03-16,18:00,Retention,20,19,1
2024-03-16,18:30,Support,39,38,1
2024-03-16,18:30,Retention,15,15,0
2024-03-16,19:00,Support,29,28,1
2024-03-16,19:00,Retention,22,21,1
2024-03-16,19:30,Support,40,39,1
2024-03-16,19:30,Retention,19,19,0
2024-03-16,20:00,Support,36,33,3
2024-03-16,20:00,Retention,26,25,1
2024-03-16,20:30,Support,40,37,3
2024-03-16,20:30,Retention,15,15,0
2024-03-17,8:00,Support,39,36,3
2024-03-17,8:00,Retention,20,20,0
2024-03-17,8:30,Support,37,34,3
2024-03-17,8:30,Retention,19,18,1
2024-03-17,9:00,Support,44,40,4
2024-03-17,9:00,Retention,18,18,0
2024-03-17,9:30,Support,33,32,1
2024-03-17,9:30,Retention,13,13,0
2024-03-17,10:00,Support,30,28,2
2024-03-17,10:00,Retention,12,12,0
2024-03-17,10:30,Support,37,35,2
2024-03-17,10:30,Retention,10,10,0
2024-03-17,11:00,Support,33,31,2
2024-03-17,11:00,Retention,23,22,1
2024-03-17,11:30,Support,27,26,1
2024-03-17,11:30,Retention,13,13,0
2024-03-17,12:00,Support,39,37,2
2024-03-17,12:00,Retention,13,13,0
2024-03-17,12:30,Support,31,30,1
2024-03-17,12:30,Retention,24,23,1
2024-03-17,13:00,Support,31,30,1
2024-03-17,13:00,Retention,24,23,1
2024-03-17,13:30,Support,41,38,3
2024-03-17,13:30,Retention,17,17,0
2024-03-17,14:00,Support,37,35,2
2024-03-17,14:00,Retention,10,10,0
2024-03-17,14:30,Support,35,33,2
2024-03-17,14:30,Retention,12,11,1
2024-03-17,15:00,Support,38,37,1
2024-03-17,15:00,Retention,20,19,1
2024-03-17,15:30,Support,36,34,2
2024-03-17,15:30,Retention,12,11,1
2024-03-17,16:00,Support,37,35,2
2024-03-17,16:00,Retention,16,16,0
2024-03-17,16:30,Support,42,39,3
2024-03-17,16:30,Retention,13,12,1
2024-03-17,17:00,Support,34,32,2
2024-03-17,17:00,Retention,17,17,0
2024-03-17,17:30,Support,30,28,2
2024-03-17,17:30,Retention,13,13,0
2024-03-17,18:00,Support,42,40,2
2024-03-17,18:00,Retention,24,22,2
2024-03-17,18:30,Support,37,35,2
2024-03-17,18:30,Retention,22,21,1
2024-03-17,19:00,Support,28,27,1
2024-03-17,19:00,Retention,14,13,1
2024-03-17,19:30,Support,25,24,1
2024-03-17,19:30,Retention,21,20,1
2024-03-17,20:00,Support,38,37,1
2024-03-17,20:00,Retention,26,25,1
2024-03-17,20:30,Support,29,27,2
2024-03-17,20:30,Retention,24,23,1
2024-03-18,8:00,Support,37,36,1
2024-03-18,8:00,Retention,14,13,1
2024-03-18,8:30,Support,30,28,2
2024-03-18,8:30,Retention,16,16,0
2024-03-18,9:00,Support,27,27,0
2024-03-18,9:00,Retention,19,18,1
2024-03-18,9:30,Support,42,39,3
2024-03-18,9:30,Retention,18,17,1
2024-03-18,10:00,Support,24,23,1
2024-03-18,10:00,Retention,18,17,1
2024-03-18,10:30,Support,33,31,2
2024-03-18,10:30,Retention,25,23,2
2024-03-18,11:00,Support,31,29,2
2024-03-18,11:00,Retention,13,13,0
2024-03-18,11:30,Support,32,30,2
2024-03-18,11:30,Retention,16,16,0
2024-03-18,12:00,Support,23,22,1
2024-03-18,12:00,Retention,14,13,1
2024-03-18,12:30,Support,31,29,2
2024-03-18,12:30,Retention,12,12,0
2024-03-18,13:00,Support,37,36,1
2024-03-18,13:00,Retention,16,16,0
2024-03-18,13:30,Support,45,42,3
2024-03-18,13:30,Retention,16,15,1
2024-03-18,14:00,Support,30,29,1
2024-03-18,14:00,Retention,23,21,2
2024-03-18,14:30,Support,35,33,2
2024-03-18,14:30,Retention,16,16,0
2024-03-18,15:00,Support,36,35,1
2024-03-18,15:00,Retention,26,25,1
2024-03-18,15:30,Support,37,36,1
2024-03-18,15:30,Retention,19,18,1
2024-03-18,16:00,Support,54,52,2
2024-03-18,16:00,Retention,17,17,0
2024-03-18,16:30,Support,49,47,2
2024-03-18,16:30,Retention,21,19,2
2024-03-18,17:00,Support,38,35,3
2024-03-18,17:00,Retention,21,20,1
2024-03-18,17:30,Support,40,38,2
2024-03-18,17:30,Retention,15,15,0
2024-03-18,18:00,Support,41,40,1
2024-03-18,18:00,Retention,18,18,0
2024-03-18,18:30,Support,32,29,3
2024-03-18,18:30,Retention,16,16,0
2024-03-18,19:00,Support,38,36,2
2024-03-18,19:00,Retention,12,12,0
2024-03-18,19:30,Support,34,32,2
2024-03-18,19:30,Retention,15,15,0
2024-03-18,20:00,Support,38,36,2
2024-03-18,20:00,Retention,21,20,1
2024-03-18,20:30,Support,35,33,2
2024-03-18,20:30,Retention,15,15,0
2024-03-19,8:00,Support,37,35,2
2024-03-19,8:00,Retention,13,12,1
2024-03-19,8:30,Support,43,40,3
2024-03-19,8:30,Retention,11,11,0
2024-03-19,9:00,Support,35,34,1
2024-03-19,9:00,Retention,24,23,1
2024-03-19,9:30,Support,40,37,3
2024-03-19,9:30,Retention,24,23,1
2024-03-19,10:00,Support,25,25,0
2024-03-19,10:00,Retention,16,16,0
2024-03-19,10:30,Support,36,34,2
2024-03-19,10:30,Retention,31,29,2
2024-03-19,11:00,Support,34,32,2
2024-03-19,11:00,Retention,22,22,0
2024-03-19,11:30,Support,28,26,2
2024-03-19,11:30,Retention,19,18,1
2024-03-19,12:00,Support,40,37,3
2024-03-19,12:00,Retention,20,19,1
2024-03-19,12:30,Support,46,45,1
2024-03-19,12:30,Retention,28,26,2
2024-03-19,13:00,Support,33,32,1
2024-03-19,13:00,Retention,13,13,0
2024-03-19,13:30,Support,34,32,2
2024-03-19,13:30,Retention,18,18,0
2024-03-19,14:00,Support,26,25,1
2024-03-19,14:00,Retention,15,15,0
2024-03-19,14:30,Support,42,39,3
2024-03-19,14:30,Retention,11,11,0
2024-03-19,15:00,Support,26,25,1
