call_id,agent_id,compliance_score,soft_skills_score,script_adherence,overall_score
C002412,A005,97,70,93,86
C006572,A105,80,92,71,81
C009553,A017,73,65,79,72
C006369,A073,74,96,95,88
C001400,A033,89,73,95,85
C001943,A096,74,92,62,76
C010758,A042,78,97,88,87
C002825,A058,97,87,85,89
C006326,A040,80,98,65,81
C006802,A004,99,73,82,84
C000628,A099,89,70,77,78
C008628,A046,79,90,90,86
C009614,A078,93,86,70,83
C001041,A029,71,70,69,70
C005367,A017,81,65,99,81
C008696,A111,84,67,84,78
C003048,A003,73,80,92,81
C005731,A096,97,72,82,83
C003549,A059,73,72,61,68
C008120,A117,81,87,87,85
C004153,A031,94,88,87,89
C000362,A028,82,79,78,79
C006145,A057,97,94,73,88
C007880,A017,70,88,87,81
C005486,A040,98,94,61,84
C000574,A028,88,98,60,82
C004565,A096,90,88,91,89
C005954,A081,71,88,66,75
C001208,A056,79,85,67,77
C006079,A023,81,92,85,86
C001756,A083,77,85,93,85
C001739,A036,72,78,67,72
C003708,A054,83,80,73,78
C010414,A098,81,73,89,81
C007553,A116,75,92,63,76
C005424,A114,73,92,72,79
C010474,A014,91,81,92,88
C003207,A044,75,90,71,78
C001730,A072,80,69,75,74
C005413,A077,79,69,83,77
C007403,A011,71,92,62,75
C007723,A020,72,73,93,79
C009304,A102,89,81,73,81
C006028,A082,85,86,99,90
C006173,A075,98,89,68,85
C009386,A101,75,78,71,74
C001786,A011,79,75,76,76
C004798,A012,97,82,83,87
C005491,A097,98,77,75,83
C005695,A019,85,80,84,83
C006391,A034,71,65,82,72
C008584,A074,90,92,64,82
C002963,A052,97,66,65,76
C005468,A037,76,86,64,75
C000176,A025,95,92,74,87
C004489,A001,92,86,79,85
C001103,A110,87,89,94,90
C008227,A104,96,89,90,91
C006882,A013,82,89,88,86
C004534,A001,91,69,95,85
C003810,A079,97,86,97,93
C001153,A004,86,71,94,83
C002981,A004,97,81,90,89
C002117,A111,88,79,97,88
C008065,A115,71,85,73,76
C007721,A051,96,73,88,85
C000845,A066,81,70,68,73
C008910,A098,92,94,78,88
C002214,A009,71,70,85,75
C010650,A104,97,89,90,92
C007240,A067,71,84,76,77
C001680,A018,72,95,87,84
C007094,A100,79,80,78,79
C006666,A015,99,69,72,80
C006793,A040,94,90,80,88
C008139,A071,87,96,65,82
C005709,A015,88,94,82,88
C006298,A037,99,92,67,86
C003335,A083,74,91,93,86
C002174,A007,96,89,74,86
C006674,A054,85,72,99,85
C000964,A064,74,98,69,80
C001768,A057,74,70,81,75
C004825,A070,94,76,64,78
C005878,A030,91,97,61,83
C005917,A032,89,88,66,81
C005467,A050,91,91,81,87
C004658,A007,90,93,88,90
C001962,A084,72,68,67,69
C002058,A110,80,81,94,85
C004701,A056,94,86,81,87
C005110,A088,83,69,96,82
C003006,A107,93,65,78,78
C005163,A107,70,89,70,76
C003323,A091,70,73,74,72
C008847,A059,80,87,81,82
C003360,A095,82,66,60,69
C011112,A019,97,93,80,90
C007366,A085,71,93,84,82
C000825,A109,77,75,68,73
C004956,A017,97,68,62,75
C001797,A069,95,73,92,86
C008258,A024,75,91,70,78
C008649,A114,88,71,93,84
C008309,A089,91,80,92,87
C004292,A084,93,84,97,91
C004208,A089,72,85,76,77
C009793,A049,79,88,70,79
C000185,A019,98,84,94,92
C008584,A009,94,67,86,82
C006911,A104,86,71,69,75
C001490,A019,96,65,95,85
C004900,A088,90,77,62,76
C007288,A059,80,79,99,86
C008104,A118,87,84,60,77
C001739,A013,79,88,88,85
C000298,A079,82,88,77,82
C007145,A057,87,77,81,81
C005801,A116,86,98,79,87
C010188,A061,76,99,68,81
C011042,A116,77,70,82,76
C006796,A041,78,65,65,69
C006687,A025,90,67,69,75
C008493,A019,94,90,60,81
C001848,A064,92,98,76,88
C008186,A105,86,89,68,81
C005004,A007,76,73,84,77
C000686,A034,79,89,62,76
C002178,A099,78,73,73,74
C010066,A030,96,80,84,86
C005246,A067,91,70,64,75
C005492,A048,79,97,78,84
C000627,A075,88,67,68,74
C007799,A050,95,77,64,78
C009515,A050,87,83,76,82
C008845,A108,73,90,71,78
C004546,A028,77,99,84,86
C000420,A097,71,71,79,73
C003130,A118,70,72,70,70
C001031,A048,82,85,94,87
C002717,A113,81,85,93,86
C004172,A065,73,65,87,75
C003749,A115,75,92,77,81
C006408,A111,85,67,96,82
C001380,A038,83,84,89,85
C001308,A068,85,73,66,74
C002273,A010,74,77,70,73
C003275,A101,70,78,91,79
C000696,A083,96,66,86,82
C011038,A050,84,68,86,79
C002620,A063,76,78,70,74
C003334,A025,95,69,98,87
C001876,A024,71,96,61,76
C000198,A001,92,93,62,82
C007241,A012,99,71,81,83
C002757,A035,97,91,70,86
C005889,A057,93,93,62,82
C004797,A047,75,77,61,71
C006163,A006,77,67,73,72
C005993,A085,78,99,99,92
C005736,A023,82,97,71,83
C001532,A061,78,76,71,75
C011076,A109,95,92,95,94
C007698,A025,88,78,98,88
C002812,A117,71,96,60,75
C010262,A086,84,97,71,84
C008365,A097,71,85,81,79
C004900,A027,76,71,73,73
C001339,A095,87,72,82,80
C008029,A077,71,84,90,81
C000217,A105,98,93,91,94
C000775,A091,72,96,75,81
C007140,A055,70,92,73,78
C006595,A086,71,74,92,79
C007331,A044,91,71,92,84
C002617,A068,98,68,95,87
C007238,A070,90,72,79,80
C006373,A104,93,94,78,88
C000157,A085,90,70,94,84
C003476,A040,86,91,68,81
C007302,A090,76,80,70,75
C008625,A091,73,68,72,71
C010166,A048,90,94,84,89
C002475,A083,94,82,82,86
C003716,A003,88,76,81,81
C010399,A087,77,89,83,83
C000314,A103,76,96,78,83
C001239,A113,78,81,71,76
C001869,A001,71,85,83,79
C004891,A002,92,81,91,88
C009433,A077,86,90,96,90
C006843,A039,71,76,73,73
C004404,A098,84,92,63,79
C007347,A102,84,66,85,78
C006283,A085,75,94,99,89
C001455,A088,78,70,60,69
C009293,A108,79,77,68,74
C008663,A095,74,79,76,76
C009761,A050,94,87,90,90
C002553,A003,82,93,64,79
C006794,A071,72,85,65,74
C008297,A010,86,85,64,78
C006750,A096,82,75,69,75
C005987,A102,74,99,80,84
C009609,A055,86,81,85,84
C002606,A100,87,65,76,76
C010475,A092,91,95,80,88
C010492,A045,85,73,86,81
C005668,A068,70,90,99,86
C002804,A036,80,81,89,83
C002480,A012,84,69,89,80
C001847,A120,91,82,61,78
C002252,A099,85,67,75,75
C010800,A116,76,98,78,84
C001601,A049,72,76,74,74
C009677,A072,86,81,64,77
C001274,A094,80,93,60,77
C008082,A063,91,93,84,89
C007498,A052,70,77,64,70
C007583,A091,97,86,90,91
C003205,A039,97,94,95,95
C007265,A087,88,93,70,83
C009512,A034,82,67,84,77
C000226,A079,83,70,75,76
C006907,A078,98,96,62,85
C006936,A036,89,89,66,81
C008421,A042,85,96,62,81
C009000,A088,82,81,62,75
C010585,A088,90,70,87,82
C006991,A021,90,77,60,75
C004834,A119,90,68,66,74
C002283,A073,75,81,64,73
C008177,A016,92,70,84,82
C009781,A049,74,77,91,80
C001333,A031,76,92,89,85
C007873,A018,92,86,80,86
C001299,A050,80,99,86,88
C008098,A011,86,90,99,91
C008295,A070,82,71,91,81
C007979,A077,75,83,61,73
C004919,A057,86,68,74,76
C004678,A074,71,70,98,79
C010976,A085,71,73,66,70
C003655,A046,90,75,77,80
C008820,A029,80,98,78,85
C001026,A078,98,73,66,79
C009751,A072,76,65,75,72
C003707,A107,84,96,75,85
C001756,A110,83,88,96,89
C003235,A043,77,77,71,75
C000207,A031,73,80,69,74
C006712,A013,99,91,86,92
C007658,A098,95,75,93,87
C009692,A058,91,84,61,78
C010339,A101,87,99,91,92
C002832,A100,72,83,87,80
C003232,A104,92,94,89,91
C004236,A049,88,91,90,89
C000767,A006,78,68,97,81
C005080,A030,70,73,76,73
C002005,A030,77,86,68,77
C003397,A100,91,71,61,74
C005639,A106,77,97,89,87
C003811,A002,87,89,91,89
C010986,A047,95,77,73,81
C005430,A025,75,72,61,69
C007984,A041,91,81,62,78
C009023,A021,94,93,98,95
C008607,A065,83,91,82,85
C009115,A072,88,71,79,79
C009253,A064,97,83,64,81
C004668,A043,80,80,66,75
C002475,A051,97,75,97,89
C009669,A040,80,71,61,70
C001597,A091,99,71,68,79
C010740,A058,98,91,79,89
C011050,A060,89,99,79,89
C002624,A026,80,70,76,75
C008667,A066,87,70,83,80
C007592,A101,85,89,97,90
C010821,A108,92,75,67,78
C006851,A002,88,75,96,86
C009596,A047,83,73,65,73
C009442,A103,80,93,87,86
C009267,A055,93,99,74,88
C005377,A002,80,89,80,83
C000805,A031,92,97,85,91
C008404,A010,90,82,64,78
C010571,A053,83,74,61,72
C003726,A007,88,65,65,72
C005693,A012,83,71,81,78
C001728,A113,93,66,64,74
C001025,A078,70,90,80,80
C000033,A014,99,70,76,81
C009642,A086,70,92,63,75
C011074,A040,82,74,67,74
C001934,A106,87,95,73,85
C010126,A043,70,89,60,73
C008159,A031,78,88,83,83
C001116,A047,93,67,95,85
C006784,A120,70,83,96,83
C007069,A113,94,96,99,96
C000600,A019,70,74,68,70
C004756,A005,94,94,67,85
C011171,A015,93,68,98,86
C009141,A096,96,79,80,85
C005381,A030,81,67,67,71
C009062,A033,91,78,96,88
C002412,A033,99,83,95,92
C008747,A069,72,91,74,79
C008613,A114,74,91,68,77
C009180,A113,78,69,78,75
C009389,A120,72,89,89,83
C008208,A009,96,88,95,93
C004679,A117,95,76,79,83
C010471,A062,91,97,91,93
C008621,A044,89,68,96,84
C001950,A055,97,93,61,83
C002197,A004,90,73,78,80
C008065,A037,94,81,96,90
C005452,A048,70,84,84,79
C010176,A056,93,92,82,89
C002564,A088,98,73,62,77
C007965,A110,78,80,63,73
C001711,A020,72,85,72,76
C007899,A059,84,85,65,78
C006703,A077,70,98,83,83
C009599,A109,97,89,93,93
C009688,A117,97,72,99,89
C006839,A030,97,98,98,97
C007659,A061,92,90,82,88
C010220,A086,96,74,92,87
C001577,A034,89,98,78,88
C004418,A042,86,78,67,77
C010589,A116,70,82,96,82
C006536,A071,81,85,84,83
C004255,A019,99,71,78,82
C010734,A005,76,66,92,78
C000530,A057,96,94,69,86
C009093,A068,72,80,69,73
C008497,A098,86,84,73,81
C000380,A097,93,95,94,94
C005801,A033,88,90,64,80
C007299,A013,98,86,93,92
C005639,A057,86,86,83,85
C005973,A083,93,72,78,81
C003966,A011,73,88,99,86
C009326,A066,83,65,66,71
C004977,A031,91,91,88,90
C000965,A024,82,82,86,83
C011112,A078,94,67,77,79
C008730,A070,75,93,72,80
C007379,A023,71,69,96,78
C004075,A037,77,65,89,77
C006124,A086,96,91,95,94
C010527,A039,80,77,80,79
C001546,A100,82,99,66,82
C009865,A022,87,71,68,75
C011198,A097,85,89,83,85
C000696,A010,76,85,62,74
C000140,A007,97,66,70,77
C008554,A022,70,87,97,84
C005365,A066,80,91,61,77
C002003,A004,79,74,75,76
C006477,A096,99,87,77,87
C002264,A032,70,75,81,75
C001742,A112,93,89,79,87
C010601,A069,89,87,66,80
C003913,A110,79,83,63,75
C007524,A010,99,82,66,82
C007405,A108,78,94,94,88
C006931,A042,94,87,66,82
C007643,A028,77,80,67,74
C002145,A021,84,78,83,81
C002335,A065,98,69,80,82
C004719,A107,94,86,75,85
C002903,A029,96,98,63,85
C001715,A058,89,99,65,84
C009862,A069,84,73,89,82
C002885,A029,99,78,60,79
C003530,A088,87,77,60,74
C009637,A040,80,76,74,76
C002561,A022,82,98,87,89
C009207,A007,77,65,75,72
C008686,A106,75,68,96,79
C009991,A085,91,79,99,89
C003782,A045,93,87,95,91
C005520,A017,87,79,73,79
C005493,A116,95,71,92,86
C007977,A006,81,71,64,72
C009343,A045,86,87,80,84
C009709,A037,85,71,73,76
C002949,A065,77,71,73,73
C002060,A074,94,79,68,80
C004560,A117,82,93,60,78
C000923,A041,78,87,92,85
C005087,A035,90,99,97,95
C003150,A118,70,74,70,71
C000520,A086,74,93,60,75
C006454,A091,88,74,76,79
C008279,A036,70,92,69,77
C000205,A063,83,78,96,85
C009429,A053,76,84,76,78
C000218,A047,88,88,85,87
C009634,A047,76,75,99,83
C000671,A008,87,72,78,79
C003565,A072,98,93,60,83
C000946,A113,82,87,79,82
C007708,A051,90,80,94,88
C011113,A120,94,78,79,83
C006106,A077,73,87,81,80
C006533,A052,96,88,95,93
C004643,A046,80,91,66,79
C009166,A081,81,74,75,76
C004628,A017,87,85,62,78
C010277,A084,76,69,72,72
C001441,A069,97,77,73,82
C002047,A043,79,98,78,85
C010880,A017,82,68,61,70
C004731,A026,90,97,95,94
C010726,A090,74,70,82,75
C005569,A095,92,83,99,91
C000836,A009,74,93,93,86
C007261,A114,96,78,80,84
C008598,A042,87,98,96,93
C006438,A034,83,87,91,87
C008516,A016,79,78,86,81
C000559,A088,78,68,67,71
C004333,A015,74,72,62,69
C006270,A022,99,90,71,86
C005155,A012,77,88,91,85
C002891,A011,91,65,77,77
C009944,A070,73,85,82,80
C007877,A006,90,98,81,89
C006103,A110,81,74,70,75
C010318,A019,82,96,77,85
C001024,A001,80,94,82,85
C008606,A036,72,85,96,84
C007503,A021,78,99,89,88
C006474,A001,81,70,94,81
C001320,A006,72,74,76,74
C004057,A005,83,74,99,85
C008557,A006,99,68,93,86
C000649,A086,95,70,96,87
C010799,A098,99,81,69,83
C001870,A034,88,97,90,91
C001109,A002,94,82,65,80
C003795,A001,77,95,79,83
C005655,A004,83,66,91,80
C005105,A054,79,73,85,79
C010953,A059,90,76,70,78
C006923,A094,80,85,69,78
C005279,A023,77,95,93,88
C003459,A013,88,65,71,74
C007315,A115,91,74,74,79
C010383,A077,84,93,93,90
C004223,A088,75,77,77,76
C000783,A019,88,82,88,86
C001401,A077,89,91,66,82
C007009,A044,76,97,79,84
C010679,A074,78,65,74,72
C000253,A030,85,97,90,90
C005938,A117,84,98,66,82
C009236,A095,88,80,77,81
C002222,A040,79,65,77,73
C000273,A010,86,76,96,86
C005778,A106,85,84,60,76
C006777,A002,83,98,65,82
C004027,A030,84,92,76,84
C008212,A034,96,74,65,78
C003423,A002,80,86,97,87
C007249,A034,96,70,86,84
C010709,A106,97,87,80,88
C006157,A073,98,77,67,80
C004632,A098,96,84,90,90
C001900,A112,79,91,74,81
C005591,A003,80,71,93,81
C008544,A117,97,79,85,87
C001182,A115,99,84,87,90
C006246,A067,77,95,66,79
C009750,A022,80,78,72,76
C000351,A008,77,95,61,77
C008106,A077,77,79,61,72
C010296,A061,74,71,65,70
C000433,A067,88,80,66,78
C003344,A034,84,67,70,73
C001670,A091,94,70,62,75
C006881,A066,94,76,67,79
C008653,A056,94,88,78,86
C003765,A006,70,98,79,82
C008212,A037,83,82,85,83
C006000,A085,74,80,83,79
C006085,A075,93,75,76,81
C003037,A098,76,86,65,75
C001914,A025,84,85,91,86
C005805,A046,73,80,88,80
C007258,A055,91,89,89,89
C002869,A058,90,89,63,80
C004994,A085,89,83,68,80
C009465,A092,92,71,76,79
C010788,A119,97,79,94,90
C001955,A026,83,79,91,84
C011179,A060,96,72,73,80
C003381,A024,99,66,82,82
C006912,A046,74,89,86,83
C000957,A022,70,97,74,80
C001631,A117,83,77,75,78
C011092,A062,97,84,83,88
C007093,A067,85,99,95,93
C008933,A042,77,70,61,69
C008816,A090,80,94,98,90
C007410,A013,76,69,95,80
C007204,A022,99,96,61,85
C003285,A098,91,78,75,81
C004294,A087,85,70,82,79
C000308,A062,76,77,63,72
C002813,A084,85,97,68,83
C007294,A100,79,78,79,78
C008427,A041,84,77,94,85
C004315,A082,75,68,91,78
C008239,A020,88,71,88,82
C000536,A086,95,67,78,80
C008805,A111,86,98,89,91
C006836,A082,90,68,86,81
C007422,A003,97,65,86,82
C003064,A040,73,98,64,78
C002824,A009,82,90,85,85
C007739,A024,77,86,83,82
C006668,A075,89,73,80,80
C008100,A016,84,76,77,79
C010781,A089,90,97,75,87
C006877,A053,86,93,72,83
C003716,A031,90,67,73,76
C000977,A107,85,99,83,89
C005864,A046,96,85,62,81
C007064,A075,78,73,69,73
C004944,A035,84,93,71,82
C006964,A084,96,74,74,81
C003164,A118,81,73,61,71
C007452,A063,90,93,61,81
C007794,A061,96,80,77,84
C009185,A003,81,78,95,84
C000082,A094,78,85,84,82
C002118,A115,94,65,61,73
C006114,A040,70,74,64,69
C004057,A111,83,66,89,79
C001189,A097,79,98,88,88
C004693,A108,86,95,67,82
C008201,A055,89,72,78,79
C000472,A094,91,95,92,92
C007321,A071,99,95,96,96
C007762,A102,92,86,86,88
C002271,A013,97,82,86,88
C001806,A117,78,85,69,77
C004462,A024,84,95,68,82
C007159,A042,88,99,67,84
C008061,A076,90,75,66,77
C000982,A022,75,66,78,73
C011141,A088,80,66,90,78
C008659,A060,82,88,67,79
C008881,A045,71,78,62,70
C010547,A060,80,98,68,82
C007442,A039,97,71,70,79
C003214,A005,96,94,85,91
C009472,A093,93,93,83,89
C001516,A065,99,89,88,92
C001379,A049,94,85,97,92
C010281,A114,85,73,83,80
C001015,A063,86,71,90,82
C006779,A032,84,79,89,84
C007183,A052,99,95,93,95
C004788,A079,92,87,83,87
C001953,A008,89,99,83,90
C009915,A013,89,91,75,85
C004571,A107,99,93,90,94
C000394,A028,81,71,77,76
C008216,A101,99,65,97,87
C005508,A092,82,79,76,79
C009584,A060,91,81,69,80
C009920,A080,88,73,94,85
C006722,A034,90,76,91,85
C000291,A045,73,95,98,88
C001364,A095,87,76,79,80
C005023,A109,77,93,61,77
C009431,A076,77,65,88,76
C010418,A118,90,84,66,80
C008556,A064,97,90,72,86
C005006,A107,84,80,73,79
C008253,A064,94,99,81,91
C006442,A038,71,76,78,75
C006207,A113,99,93,95,95
C007107,A068,96,67,75,79
C006505,A102,89,98,76,87
C009233,A076,77,91,95,87
C010816,A105,76,75,98,83
C002397,A078,75,72,78,75
C008676,A081,81,84,99,88
C003076,A066,81,91,96,89
C009752,A033,92,69,73,78
C001760,A019,99,90,75,88
C001348,A004,95,83,79,85
C000853,A077,87,92,87,88
C003664,A065,80,98,95,91
C007855,A108,91,84,86,87
C008680,A063,77,84,74,78
C000350,A004,74,97,72,81
C005314,A107,75,68,91,78
C006047,A003,74,65,63,67
C008879,A035,94,90,94,92
C009362,A039,81,92,69,80
C010150,A013,76,71,79,75
C006646,A100,80,89,78,82
C007426,A063,92,67,79,79
C000633,A081,82,99,89,90
C009472,A004,85,76,75,78
C005901,A106,99,91,74,88
C009130,A064,87,93,61,80
C009216,A052,79,84,77,80
C009447,A033,75,84,89,82
C005816,A044,99,91,92,94
C003410,A013,83,91,96,90
C001469,A074,95,93,68,85
C011175,A080,77,74,99,83
C008300,A075,80,92,93,88
C010780,A037,70,92,70,77
C007526,A018,75,96,87,86
C006106,A056,76,68,65,69
C009494,A046,84,77,63,74
C007355,A109,73,66,65,68
C003017,A108,89,65,82,78
C004024,A104,97,69,91,85
C000822,A112,80,92,62,78
C008082,A071,80,86,97,87
C001651,A013,72,67,89,76
C007603,A107,72,89,66,75
C003666,A113,76,79,91,82
C002668,A040,74,81,84,79
C009599,A042,85,89,72,82
C008331,A077,95,65,83,81
C000245,A031,83,89,60,77
C001600,A092,77,65,87,76
C004661,A087,81,74,69,74
C009395,A036,79,75,81,78
C011140,A117,74,72,83,76
C008679,A109,82,90,85,85
C010259,A005,92,71,71,78
C005683,A116,89,84,85,86
C000807,A016,90,74,67,77
C010925,A112,71,66,76,71
C005794,A071,93,86,74,84
C006158,A058,74,74,64,70
C009420,A097,86,70,67,74
C003855,A109,95,74,82,83
C007936,A065,97,73,60,76
C008377,A053,91,98,67,85
C010231,A017,82,97,81,86
C001129,A075,98,65,64,75
C005660,A070,70,76,62,69
C009785,A083,78,93,92,87
C005576,A061,72,70,65,69
C010091,A062,97,99,64,86
C009766,A027,97,72,69,79
C001880,A082,80,91,87,86
C009554,A083,92,67,93,84
C005743,A022,74,88,67,76
C004835,A024,88,88,79,85
C003571,A035,78,95,71,81
C007671,A065,99,72,77,82
C003097,A021,87,85,63,78
C003549,A118,87,71,65,74
C007000,A037,71,94,80,81
C010082,A090,96,65,64,75
C000574,A066,74,89,96,86
C010631,A091,86,67,90,81
C009996,A075,95,75,93,87
C008398,A071,71,93,92,85
C000174,A013,93,69,78,80
C010205,A118,89,89,78,85
C003466,A104,77,96,94,89
C008948,A109,92,76,81,83
C001088,A048,93,68,72,77
C008869,A060,78,72,71,73
C000214,A078,77,83,99,86
C005612,A071,91,66,65,74
C003491,A090,83,98,82,87
C002295,A100,70,69,68,69
C007843,A118,82,80,62,74
C000741,A002,96,80,64,80
C009828,A022,75,76,88,79
C003727,A030,87,97,95,93
C007831,A074,84,72,97,84
C000104,A112,71,92,72,78
C004024,A103,96,78,65,79
C005165,A106,90,95,86,90
C009014,A039,72,70,98,80
C000148,A083,85,78,96,86
C009733,A020,78,91,93,87
C000558,A039,70,80,75,75
C001761,A095,88,86,77,83
C005042,A081,71,91,87,83
C003451,A008,78,99,67,81
C005592,A038,88,99,78,88
C008892,A043,81,72,76,76
C000170,A078,86,90,79,85
C009072,A112,98,73,73,81
C005971,A107,73,79,98,83
C004859,A033,71,68,93,77
C009929,A107,87,82,87,85
C007792,A117,88,95,87,90
C001466,A039,76,86,72,78
C002789,A108,81,77,71,76
C006503,A076,72,84,72,76
C001901,A010,88,90,81,86
C008477,A050,77,68,86,77
C001311,A044,93,91,87,90
C002461,A007,94,74,63,77
C002646,A010,99,67,73,79
C005134,A063,77,87,78,80
C001101,A068,91,77,95,87
C007534,A096,72,85,63,73
C007413,A086,70,86,62,72
C002525,A004,86,77,80,81
C009802,A018,92,79,62,77
C003291,A005,71,92,87,83
C007001,A032,87,88,83,86
C002429,A090,82,90,77,83
C002711,A064,77,83,62,74
C004561,A016,70,86,67,74
C002620,A047,96,75,85,85
C009418,A065,90,95,70,85
C006776,A077,87,80,79,82
C008349,A029,96,91,92,93
C001309,A016,90,73,96,86
C000160,A091,75,65,61,67
C010581,A066,71,81,67,73
C009952,A003,84,84,87,85
C009349,A108,93,78,72,81
C002821,A019,70,75,63,69
C005858,A021,80,72,81,77
C000286,A042,98,98,72,89
C001121,A119,85,98,63,82
C005232,A113,79,68,78,75
C004488,A088,84,73,92,83
C007381,A076,72,72,64,69
C005367,A016,90,97,71,86
C002014,A038,80,69,94,81
C005771,A046,86,73,99,86
C008247,A010,98,87,75,86
C000839,A056,73,66,88,75
C002029,A050,83,82,63,76
C004727,A066,76,78,79,77
C001430,A009,89,83,84,85
C010307,A109,81,72,66,73
C000532,A047,97,78,74,83
C000142,A027,85,71,74,76
C006883,A107,99,93,85,92
C009256,A012,70,76,60,68
C000121,A026,96,79,67,80
C001762,A071,84,65,96,81
C006163,A011,92,69,79,80
C009609,A027,81,70,93,81
C004467,A044,88,77,82,82
C009259,A042,72,66,91,76
C005959,A059,80,91,83,84
C009458,A089,81,78,84,81
C005770,A005,90,76,90,85
C005979,A113,71,74,69,71
C006020,A099,76,68,93,79
C004781,A009,97,65,74,78
C008766,A037,70,75,98,81
C005163,A041,90,76,92,86
C000570,A088,97,71,87,85
C004042,A027,81,85,98,88
C009118,A016,80,90,85,85
C006295,A101,90,98,88,92
C004409,A085,87,97,68,84
C002449,A108,79,88,85,84
C009178,A046,92,71,69,77
C000483,A071,83,83,93,86
C004166,A045,89,75,71,78
C006500,A096,74,68,88,76
C002109,A107,85,90,86,87
C010510,A046,70,71,72,71
C004592,A049,93,66,77,78
C003506,A018,75,99,63,79
C007960,A040,75,70,79,74
C001663,A074,85,86,73,81
C002777,A055,81,97,77,85
C001766,A096,81,89,66,78
C006538,A058,89,68,79,78
C000720,A111,86,97,63,82
C010618,A029,86,67,99,84
C006536,A024,97,88,70,85
C005817,A042,80,77,69,75
C001639,A094,83,73,78,78
C007761,A013,85,65,86,78
C008132,A115,81,90,77,82
C003913,A107,92,92,86,90
C010505,A053,86,85,82,84
C010573,A084,75,68,87,76
C009184,A043,92,75,71,79
C007110,A076,79,75,88,80
C004146,A026,90,82,95,89
C008983,A101,79,96,96,90
C009609,A044,98,70,75,81
C003797,A103,72,69,91,77
C005075,A118,90,90,82,87
C005439,A110,82,97,94,91
C003867,A054,85,98,86,89
C009089,A085,81,87,75,81
C008007,A101,82,76,67,75
C005243,A008,86,72,60,72
C003177,A005,94,94,92,93
C002107,A113,71,68,78,72
C005141,A089,77,81,82,80
C004125,A072,70,99,84,84
C000188,A024,79,89,74,80
C005020,A043,99,80,97,92
C005614,A049,85,91,98,91
C005470,A091,89,76,72,79
C000753,A032,71,87,87,81
C010884,A065,79,70,80,76
C007960,A104,99,84,91,91
C000997,A085,94,99,77,90
C001600,A018,91,79,68,79
C005677,A083,92,93,64,83
C001403,A099,85,76,71,77
C007116,A096,81,95,70,82
C005064,A080,95,89,96,93
C007599,A117,95,73,65,77
C004930,A070,90,94,86,90
C006359,A102,86,94,78,86
C004379,A068,98,70,86,84
C007607,A083,73,76,69,72
C005350,A032,72,98,95,88
C010134,A108,90,71,63,74
C002452,A020,80,74,68,74
C010855,A092,89,90,73,84
C010816,A112,78,97,63,79
C004887,A098,70,75,60,68
C004891,A038,84,84,86,84
C006981,A050,94,78,80,84
C001098,A002,81,83,81,81
C002724,A100,93,67,79,79
C002676,A012,77,74,72,74
C000493,A063,77,96,84,85
C002864,A051,77,68,97,80
C002247,A077,77,81,98,85
C004777,A057,92,88,86,88
C010896,A021,80,69,89,79
C000104,A103,90,87,86,87
C006708,A023,96,81,83,86
C007905,A113,83,67,69,73
C010734,A012,71,99,84,84
C004705,A064,85,66,67,72
C002965,A105,89,91,87,89
C002647,A065,94,90,89,91
C002003,A069,80,85,70,78
C009744,A005,85,83,89,85
C001869,A033,90,96,93,93
C008387,A110,92,75,66,77
C003639,A018,93,66,66,75
C001757,A071,96,69,68,77
C010175,A103,87,87,72,82
C003380,A095,72,95,72,79
C005163,A070,81,82,73,78
C004833,A005,86,88,91,88
C001226,A087,94,97,74,88
C010313,A061,72,77,97,82
C005154,A076,86,66,76,76
C002442,A117,83,71,74,76
C000975,A078,82,99,70,83
C003979,A118,70,88,98,85
C008021,A103,98,81,68,82
C008667,A018,80,99,72,83
C002698,A073,80,95,96,90
C000145,A089,96,78,65,79
C009628,A096,82,88,77,82
C006301,A010,72,86,72,76
C002856,A019,97,74,60,77
C004816,A050,91,91,88,90
C007067,A063,93,79,64,78
C008914,A043,98,75,82,85
C001636,A108,92,84,78,84
C007168,A014,87,91,71,83
C010717,A057,95,83,69,82
C002224,A044,89,66,74,76
C007063,A105,74,82,72,76
C006254,A073,97,78,95,90
C004466,A090,85,75,80,80
C005172,A098,93,70,86,83
C003614,A017,99,81,70,83
C008023,A099,95,89,61,81
C006041,A069,78,87,67,77
C000071,A015,81,90,89,86
C002925,A085,82,88,76,82
C000513,A006,89,77,66,77
C001466,A116,89,84,78,83
C004808,A102,91,87,92,90
C000843,A011,88,86,63,79
C007239,A039,72,93,92,85
C010457,A017,78,95,70,81
C002426,A071,93,99,71,87
C004551,A068,98,97,89,94
C006840,A035,98,82,90,90
C009598,A110,96,83,80,86
C004526,A087,71,67,83,73
C011129,A003,89,67,89,81
C001921,A074,76,84,89,83
C001111,A042,79,77,61,72
C004910,A028,96,70,68,78
C003082,A109,82,78,92,84
C009533,A028,92,77,92,87
C004889,A027,90,76,64,76
C002876,A109,89,71,87,82
C011173,A084,97,95,60,84
C004433,A103,97,90,81,89
C011207,A082,91,83,90,88
C009929,A028,89,90,71,83
C001261,A032,86,77,68,77
C003750,A056,82,65,96,81
C001764,A024,73,74,66,71
C009757,A059,80,84,80,81
C000774,A041,91,73,75,79
C009759,A053,96,67,71,78
C000810,A073,73,99,90,87
C003274,A045,95,85,84,88
C007017,A019,70,66,73,69
C007022,A068,75,82,91,82
C009753,A054,79,75,81,78
C003664,A009,96,92,64,84
