date,agent_id,queue,talk_time_sec,hold_time_sec,acw_time_sec,aht_sec
2024-01-02,A061,Retention,585,89,51,726
2024-03-05,A039,Retention,519,48,41,609
2024-02-14,A113,Retention,523,52,81,658
2024-03-26,A111,Support,480,63,141,685
2024-03-22,A028,Support,347,60,38,447
2024-03-20,A084,Retention,576,33,61,671
2024-03-04,A010,Support,455,61,146,664
2024-02-23,A032,Support,317,56,83,456
2024-03-01,A090,Retention,543,69,58,671
2024-01-29,A053,Support,385,68,97,551
2024-03-25,A008,Retention,556,83,74,713
2024-03-23,A084,Retention,503,40,141,685
2024-01-17,A002,Retention,462,72,71,606
2024-03-05,A048,Retention,556,77,90,724
2024-03-02,A033,Retention,584,37,60,682
2024-02-26,A064,Support,396,51,106,554
2024-01-10,A024,Retention,539,32,102,674
2024-03-15,A044,Support,427,42,40,510
2024-01-19,A120,Retention,495,48,69,613
2024-03-30,A034,Support,453,72,100,626
2024-02-15,A077,Support,450,73,94,618
2024-03-19,A036,Support,408,36,104,548
2024-01-12,A029,Retention,494,80,82,656
2024-03-22,A087,Retention,707,19,110,836
2024-01-08,A040,Retention,579,74,64,718
2024-01-31,A044,Retention,592,69,79,741
2024-02-27,A077,Support,384,21,75,480
2024-01-29,A118,Retention,594,31,76,702
2024-02-25,A090,Support,465,44,33,542
2024-02-13,A051,Retention,561,65,59,686
2024-03-04,A061,Support,364,88,75,528
2024-01-14,A004,Support,399,65,53,519
2024-03-15,A014,Support,417,38,126,581
2024-01-15,A120,Retention,564,85,79,729
2024-03-28,A118,Support,375,61,96,532
2024-01-02,A095,Retention,529,61,99,691
2024-03-21,A077,Retention,495,60,155,711
2024-02-14,A056,Retention,560,37,41,638
2024-03-23,A035,Retention,501,62,60,624
2024-01-19,A029,Support,449,90,121,661
2024-01-07,A029,Support,396,38,129,564
2024-02-03,A021,Support,453,46,83,583
2024-03-03,A099,Retention,557,63,101,721
2024-01-11,A060,Support,368,33,87,489
2024-02-13,A069,Retention,417,53,35,507
2024-03-01,A069,Support,435,56,103,595
2024-01-21,A102,Support,383,79,88,551
2024-01-26,A010,Support,431,82,88,602
2024-01-04,A106,Retention,431,61,35,528
2024-02-28,A007,Retention,533,65,121,719
2024-01-01,A112,Retention,635,73,110,819
2024-02-01,A102,Support,384,79,73,537
2024-01-13,A065,Retention,507,71,55,634
2024-02-14,A028,Retention,417,47,100,565
2024-02-17,A043,Retention,484,86,68,639
2024-01-14,A054,Retention,498,51,108,659
2024-01-14,A081,Support,396,53,129,579
2024-02-26,A120,Support,407,91,47,547
2024-02-07,A096,Retention,633,67,117,817
2024-01-11,A064,Support,502,97,122,722
2024-03-07,A048,Retention,393,90,47,532
2024-03-12,A005,Retention,497,74,108,680
2024-03-04,A046,Support,506,29,130,667
2024-01-08,A060,Support,478,44,101,625
2024-01-07,A021,Retention,613,69,118,802
2024-01-26,A035,Support,498,49,161,709
2024-02-06,A012,Support,455,84,78,619
2024-02-21,A086,Retention,450,73,99,623
2024-01-19,A048,Retention,505,81,128,715
2024-03-27,A119,Support,433,43,90,568
2024-03-08,A007,Retention,541,44,63,649
2024-01-03,A029,Support,386,63,72,522
2024-01-20,A040,Retention,538,64,180,783
2024-03-02,A039,Retention,545,69,102,716
2024-01-05,A103,Support,367,50,44,462
2024-02-16,A083,Support,451,96,70,618
2024-03-21,A087,Retention,459,46,82,588
2024-02-05,A055,Support,417,61,65,545
2024-02-24,A091,Support,407,89,75,572
2024-03-03,A062,Support,412,105,164,681
2024-03-07,A004,Retention,539,61,106,708
2024-02-14,A043,Support,390,60,139,590
2024-01-30,A027,Support,459,54,94,607
2024-03-27,A006,Support,395,74,103,573
2024-01-08,A020,Retention,386,67,84,538
2024-01-31,A039,Retention,473,87,107,668
2024-01-30,A108,Support,382,67,104,553
2024-03-03,A009,Support,453,42,55,551
2024-01-30,A084,Support,339,61,97,498
2024-01-08,A043,Support,428,69,18,516
2024-01-08,A064,Support,445,77,54,577
2024-03-14,A023,Retention,467,59,90,617
2024-02-10,A003,Retention,659,34,115,809
2024-02-04,A016,Retention,569,50,72,692
2024-01-13,A039,Support,341,73,82,496
2024-03-01,A075,Retention,526,56,68,651
2024-01-09,A113,Retention,523,51,65,640
2024-02-11,A101,Retention,534,73,124,731
2024-01-28,A097,Retention,474,50,115,641
2024-01-20,A006,Support,427,49,79,556
2024-02-02,A034,Retention,588,40,102,731
2024-01-31,A040,Retention,508,22,141,672
2024-01-26,A104,Retention,636,48,137,821
2024-01-30,A095,Retention,544,83,160,788
2024-02-27,A016,Retention,513,52,94,660
2024-03-28,A109,Retention,512,72,87,673
2024-01-15,A039,Retention,505,62,137,705
2024-03-15,A056,Support,451,100,138,690
2024-01-11,A029,Retention,510,91,85,687
2024-01-30,A039,Retention,468,54,106,629
2024-02-25,A012,Support,473,35,98,607
2024-02-24,A091,Retention,632,94,46,773
2024-02-17,A058,Support,465,33,121,620
2024-03-03,A075,Retention,541,57,57,657
2024-02-05,A016,Retention,502,43,107,653
2024-02-15,A030,Support,375,108,97,581
2024-01-31,A067,Retention,557,56,84,698
2024-02-06,A001,Retention,602,67,129,799
2024-02-01,A064,Retention,533,45,90,669
2024-01-29,A062,Retention,495,36,50,581
2024-02-08,A083,Support,432,108,74,616
2024-03-25,A010,Support,358,30,131,520
2024-02-27,A016,Support,385,105,127,618
2024-02-06,A021,Retention,464,76,31,573
2024-02-11,A104,Retention,501,60,167,730
2024-02-21,A100,Support,304,35,50,390
2024-01-14,A014,Support,470,60,64,595
2024-02-14,A105,Support,529,74,89,692
2024-01-07,A095,Support,367,70,81,518
2024-01-05,A042,Retention,485,32,52,570
2024-01-24,A088,Retention,451,62,31,545
2024-02-22,A110,Support,352,74,97,525
2024-01-07,A120,Retention,558,35,98,692
2024-02-04,A058,Support,537,39,87,663
2024-02-09,A108,Support,375,29,107,511
2024-01-11,A081,Retention,509,44,119,672
2024-03-07,A078,Retention,528,18,82,629
2024-03-28,A058,Retention,625,90,106,822
2024-02-09,A100,Retention,485,92,60,638
2024-03-29,A117,Retention,474,66,102,643
2024-03-25,A030,Retention,558,91,60,710
2024-01-19,A053,Retention,503,46,79,629
2024-02-08,A096,Retention,658,59,64,781
2024-01-02,A050,Support,416,57,62,537
2024-01-13,A069,Retention,485,50,67,602
2024-03-18,A062,Retention,518,47,104,670
2024-03-21,A063,Retention,508,64,67,640
2024-02-20,A099,Retention,506,28,135,670
2024-03-17,A060,Retention,494,80,88,663
2024-01-17,A018,Retention,530,63,78,672
2024-01-21,A088,Support,387,79,148,615
2024-02-28,A035,Retention,495,103,58,656
2024-02-20,A084,Support,426,54,102,583
2024-01-14,A017,Support,371,27,113,512
2024-03-15,A062,Support,474,22,126,624
2024-01-11,A074,Retention,430,81,26,537
2024-01-13,A120,Retention,524,41,118,684
2024-01-22,A090,Retention,579,112,120,812
2024-01-14,A013,Support,432,77,68,578
2024-02-29,A001,Support,347,56,66,470
2024-01-20,A050,Retention,464,26,124,615
2024-01-25,A041,Retention,452,49,102,604
2024-02-13,A038,Retention,396,42,97,535
2024-02-21,A052,Support,453,77,88,619
2024-02-01,A110,Retention,546,59,98,704
2024-01-29,A042,Retention,601,42,89,733
2024-01-26,A038,Retention,575,57,163,796
2024-01-11,A027,Support,428,50,69,548
2024-03-12,A086,Support,452,13,86,552
2024-01-04,A074,Retention,488,74,29,592
2024-03-23,A077,Support,501,38,67,607
2024-01-28,A116,Support,485,16,111,613
2024-02-15,A023,Support,423,82,82,588
2024-03-18,A028,Retention,445,58,91,594
2024-02-17,A114,Retention,462,74,144,682
2024-03-28,A085,Support,322,94,66,483
2024-01-06,A020,Retention,441,80,97,619
2024-01-16,A028,Retention,506,88,82,677
2024-01-05,A116,Support,360,65,66,491
2024-03-11,A021,Support,366,53,120,540
2024-01-05,A120,Support,375,62,78,515
2024-01-05,A027,Retention,503,79,101,684
2024-03-25,A048,Support,422,56,80,560
2024-02-26,A041,Retention,502,51,71,626
2024-01-06,A059,Support,422,76,55,554
2024-03-03,A031,Support,442,34,89,567
2024-01-10,A074,Retention,422,49,67,539
2024-03-16,A001,Support,268,50,70,389
2024-03-12,A018,Support,474,84,89,648
2024-03-01,A115,Support,484,94,85,663
2024-02-22,A106,Retention,488,45,102,636
2024-01-12,A076,Support,409,91,155,657
2024-03-15,A022,Support,477,104,73,655
2024-01-25,A094,Support,380,55,66,501
2024-01-11,A083,Support,416,36,41,494
2024-01-26,A056,Retention,538,42,110,691
2024-02-21,A110,Retention,554,60,65,679
2024-01-27,A076,Support,478,62,50,591
2024-02-02,A068,Retention,537,31,135,704
2024-03-30,A036,Support,433,59,89,582
2024-02-04,A064,Support,420,40,129,591
2024-02-02,A022,Retention,441,95,28,564
2024-01-29,A040,Support,443,69,80,593
2024-01-29,A104,Retention,400,55,104,560
2024-03-29,A022,Support,481,56,104,642
2024-01-30,A004,Support,433,72,69,574
2024-03-06,A065,Retention,449,23,36,509
2024-02-10,A018,Support,408,41,65,515
2024-03-05,A088,Retention,512,50,51,615
2024-02-13,A110,Support,363,52,90,506
2024-03-22,A104,Support,424,66,65,556
2024-02-16,A090,Retention,508,52,90,651
2024-03-27,A047,Retention,596,23,93,714
2024-02-07,A104,Retention,561,68,120,751
2024-02-11,A053,Support,440,101,104,647
2024-02-05,A057,Retention,548,39,71,659
2024-01-30,A088,Support,391,12,104,508
2024-02-28,A097,Support,378,23,111,513
2024-01-22,A100,Support,503,44,110,657
2024-01-23,A028,Support,494,25,60,580
2024-03-29,A063,Retention,385,41,150,578
2024-01-01,A080,Support,375,62,106,544
2024-03-15,A114,Retention,627,80,89,798
2024-03-23,A115,Retention,592,34,94,721
2024-02-02,A116,Retention,563,33,93,690
2024-03-04,A040,Support,481,50,53,585
2024-02-22,A082,Support,427,56,73,557
2024-03-20,A070,Retention,589,30,118,738
2024-03-29,A090,Retention,488,76,103,667
2024-03-08,A032,Support,385,49,75,510
2024-02-27,A013,Retention,520,77,86,684
2024-01-05,A076,Retention,605,101,34,741
2024-02-04,A038,Support,396,31,63,491
2024-03-07,A098,Support,466,82,78,627
2024-02-19,A034,Retention,407,58,92,559
2024-01-05,A026,Retention,507,45,111,664
2024-01-14,A111,Retention,407,68,118,593
2024-02-12,A095,Support,352,46,75,473
2024-01-09,A034,Support,443,90,153,687
2024-01-04,A052,Support,398,61,79,538
2024-01-20,A067,Retention,573,52,99,725
2024-01-18,A011,Support,311,85,25,422
2024-01-02,A061,Support,388,37,100,526
2024-02-23,A063,Retention,575,67,103,746
2024-03-06,A026,Support,417,24,92,534
2024-03-10,A078,Support,435,70,94,600
2024-01-26,A071,Support,503,40,91,635
2024-02-23,A077,Retention,547,75,108,730
2024-01-21,A055,Support,387,47,82,518
2024-03-19,A071,Support,344,57,102,504
2024-03-13,A079,Support,355,58,116,530
2024-01-02,A053,Retention,545,25,152,722
2024-03-03,A062,Support,409,70,128,607
2024-02-29,A034,Retention,556,41,95,693
2024-02-19,A115,Support,402,49,39,491
2024-02-27,A007,Retention,559,44,94,698
2024-01-29,A116,Support,519,48,77,645
2024-02-04,A100,Retention,571,31,55,659
2024-01-28,A080,Support,455,79,57,592
2024-01-01,A021,Retention,579,68,107,754
2024-01-16,A027,Retention,493,49,91,635
2024-02-26,A053,Retention,626,59,125,812
2024-03-28,A093,Support,436,66,116,619
2024-03-09,A029,Support,361,79,60,500
2024-02-11,A090,Retention,555,51,59,665
2024-02-27,A028,Retention,494,12,148,654
2024-01-14,A007,Retention,527,50,103,681
2024-03-15,A099,Support,384,102,137,623
2024-01-19,A020,Retention,402,36,88,527
2024-01-11,A071,Retention,496,25,129,652
2024-01-25,A045,Support,386,64,96,546
2024-03-13,A039,Retention,550,79,125,754
2024-02-09,A060,Support,358,70,64,494
2024-01-25,A042,Support,472,33,64,570
2024-02-01,A025,Retention,514,39,81,636
2024-03-07,A061,Retention,613,68,122,805
2024-03-24,A085,Retention,543,59,123,726
2024-01-01,A017,Retention,546,37,103,687
2024-03-01,A033,Retention,544,90,87,722
2024-01-07,A091,Retention,572,-11,69,631
2024-01-12,A089,Retention,505,65,116,687
2024-02-23,A106,Retention,509,92,61,662
2024-01-06,A107,Support,353,45,179,578
2024-01-23,A040,Retention,650,56,46,753
2024-03-08,A068,Retention,489,51,124,666
2024-03-01,A057,Retention,491,72,76,640
2024-03-25,A049,Retention,606,41,53,701
2024-01-08,A110,Support,322,95,94,512
2024-03-06,A045,Support,372,32,43,448
2024-02-04,A043,Retention,442,84,81,609
2024-01-16,A070,Support,297,66,87,451
2024-02-24,A027,Retention,525,55,120,701
2024-01-28,A090,Support,477,56,98,632
2024-03-15,A019,Support,338,47,103,489
2024-01-20,A085,Support,435,61,64,561
2024-01-14,A092,Retention,520,59,96,676
2024-02-28,A087,Support,409,46,87,543
2024-02-18,A069,Retention,490,54,154,699
2024-02-18,A064,Retention,547,65,99,712
2024-01-05,A116,Support,305,103,146,555
2024-01-31,A030,Retention,623,64,60,748
2024-02-23,A029,Support,576,72,90,738
2024-01-18,A087,Retention,487,41,110,639
2024-01-24,A074,Retention,485,89,89,664
2024-02-05,A078,Support,356,54,110,521
2024-03-03,A079,Support,508,56,87,652
2024-03-12,A104,Retention,510,6,128,644
2024-01-01,A101,Support,404,53,52,511
2024-03-04,A059,Retention,572,145,55,774
2024-01-06,A038,Support,424,74,63,562
2024-02-15,A055,Retention,403,45,124,573
2024-01-21,A037,Retention,554,81,82,718
2024-01-30,A076,Support,336,62,142,541
2024-01-01,A071,Retention,547,54,110,713
2024-02-20,A039,Retention,504,83,97,684
2024-03-20,A039,Support,411,82,82,575
2024-03-15,A083,Retention,475,75,102,652
2024-02-09,A102,Support,653,33,118,805
2024-03-03,A038,Retention,377,58,48,484
2024-03-05,A051,Retention,478,72,81,632
2024-01-04,A098,Retention,391,54,105,551
2024-01-23,A016,Retention,505,63,110,679
2024-03-17,A080,Support,417,75,89,582
2024-01-19,A097,Support,400,57,66,524
2024-03-25,A033,Support,505,39,67,612
2024-03-15,A109,Support,478,108,92,679
2024-02-29,A015,Support,493,93,100,687
2024-02-12,A002,Support,443,69,75,588
2024-03-12,A107,Retention,481,81,99,662
2024-03-22,A107,Retention,517,52,62,633
2024-03-27,A120,Retention,543,51,54,650
2024-02-16,A103,Support,424,58,68,552
2024-03-05,A081,Support,267,81,94,442
2024-02-06,A069,Support,419,16,122,558
2024-03-03,A096,Support,450,76,68,595
2024-01-23,A091,Retention,509,96,61,667
2024-01-23,A069,Retention,507,91,81,680
2024-03-14,A003,Support,384,100,68,552
2024-01-29,A100,Support,397,28,79,504
2024-02-11,A103,Support,436,55,79,571
2024-01-07,A099,Retention,506,48,66,621
2024-03-11,A069,Support,439,53,90,582
2024-01-05,A003,Retention,568,39,88,695
2024-03-22,A024,Retention,474,35,87,597
2024-02-25,A041,Support,407,60,99,567
2024-01-18,A097,Support,347,66,78,491
2024-03-26,A049,Retention,555,83,92,731
2024-02-21,A107,Retention,493,64,51,609
2024-01-23,A057,Retention,474,61,75,611
2024-03-26,A119,Support,448,47,93,589
2024-01-02,A067,Retention,469,57,54,580
2024-02-13,A067,Retention,582,64,50,696
2024-01-29,A036,Retention,531,45,64,641
2024-02-14,A081,Support,544,57,90,692
2024-03-13,A056,Retention,543,39,52,635
2024-03-28,A117,Support,384,59,103,547
2024-02-16,A030,Support,392,28,83,505
2024-03-17,A089,Retention,551,82,96,730
2024-01-28,A024,Retention,406,72,31,510
2024-02-24,A013,Retention,487,77,104,668
2024-01-30,A090,Support,366,51,158,576
2024-02-03,A101,Support,546,13,99,659
2024-02-21,A002,Retention,535,43,67,646
2024-02-24,A095,Retention,594,40,54,689
2024-01-12,A055,Support,440,49,65,555
2024-01-28,A008,Retention,501,42,150,694
2024-02-02,A018,Support,473,31,118,623
2024-03-23,A002,Support,368,77,141,587
2024-03-04,A113,Retention,528,43,111,683
2024-01-11,A120,Retention,531,46,50,629
2024-03-15,A090,Retention,565,60,130,756
2024-01-01,A067,Support,468,88,89,647
2024-03-20,A012,Support,518,35,58,613
2024-03-29,A084,Retention,569,44,97,711
2024-02-01,A085,Support,439,55,98,593
2024-01-27,A065,Support,443,57,76,577
2024-02-18,A042,Retention,604,76,103,785
2024-02-09,A010,Retention,490,70,27,588
2024-03-12,A043,Support,531,45,104,681
2024-03-16,A088,Retention,572,33,135,741
2024-02-08,A094,Retention,489,85,82,657
2024-01-19,A040,Support,481,47,105,634
2024-03-30,A118,Retention,532,17,70,620
2024-03-06,A002,Retention,499,61,132,693
2024-02-27,A093,Support,431,77,78,588
2024-03-04,A118,Support,571,79,86,736
2024-02-29,A104,Retention,554,57,67,680
2024-01-05,A036,Retention,606,78,97,782
2024-02-22,A116,Support,545,76,87,710
2024-03-29,A074,Support,394,45,116,556
2024-01-31,A018,Support,481,36,94,612
2024-01-06,A005,Support,395,59,25,480
2024-03-20,A038,Support,474,52,45,572
2024-03-11,A089,Retention,504,41,76,623
2024-02-19,A086,Retention,397,64,155,616
2024-03-26,A102,Support,424,44,50,519
2024-01-08,A042,Support,460,41,57,559
2024-01-28,A077,Retention,500,37,129,668
2024-03-07,A083,Retention,439,72,42,554
2024-01-13,A085,Retention,502,25,78,606
2024-02-14,A009,Support,414,25,35,476
2024-03-07,A012,Support,416,44,93,555
2024-03-27,A006,Retention,515,67,151,734
2024-03-03,A099,Support,426,92,111,630
2024-01-28,A086,Retention,442,88,70,602
2024-03-19,A002,Support,475,7,117,600
2024-03-13,A027,Retention,486,90,53,630
2024-02-29,A083,Support,444,63,12,520
2024-03-05,A090,Retention,430,79,44,553
2024-02-04,A075,Support,449,90,102,642
2024-01-21,A043,Retention,517,90,57,666
2024-03-09,A036,Support,424,60,108,594
2024-01-21,A116,Retention,484,113,108,706
2024-01-16,A034,Support,378,57,93,529
2024-02-19,A040,Retention,636,24,87,748
2024-02-18,A082,Retention,673,46,110,830
2024-01-17,A016,Retention,506,48,65,620
2024-02-04,A107,Support,476,64,105,646
2024-03-10,A020,Support,442,65,123,631
2024-02-09,A050,Retention,394,69,88,552
2024-02-12,A065,Retention,472,45,136,655
2024-02-27,A092,Retention,489,40,97,627
2024-02-07,A038,Retention,533,43,93,670
2024-02-27,A022,Support,398,53,78,530
2024-03-07,A117,Retention,536,41,48,626
2024-01-14,A109,Support,437,85,84,607
2024-03-27,A022,Support,410,46,78,536
2024-02-01,A007,Support,278,77,74,430
2024-03-20,A003,Support,398,62,79,541
2024-03-26,A067,Retention,557,69,174,801
2024-03-13,A075,Support,527,52,124,704
2024-03-09,A072,Support,343,45,91,479
2024-01-19,A083,Support,387,57,120,564
2024-03-13,A043,Support,442,54,60,557
2024-02-14,A099,Support,439,44,109,593
2024-03-22,A034,Retention,614,71,136,822
2024-03-06,A061,Retention,545,59,91,696
2024-02-25,A015,Retention,583,63,56,703
2024-03-11,A046,Retention,596,69,84,750
2024-02-20,A051,Retention,527,59,66,654
2024-01-10,A098,Support,405,77,51,534
2024-01-06,A045,Support,385,64,86,537
2024-03-14,A061,Retention,697,53,107,858
2024-03-17,A020,Support,464,48,122,634
2024-02-14,A010,Retention,496,70,100,667
2024-03-14,A044,Support,516,23,93,633
2024-02-02,A116,Retention,561,80,102,745
2024-01-29,A031,Retention,546,48,89,685
2024-02-16,A028,Support,428,25,66,520
2024-02-17,A017,Support,410,67,63,542
2024-02-21,A068,Retention,535,62,118,717
2024-03-10,A119,Support,463,82,70,616
2024-02-25,A114,Support,456,52,102,612
2024-01-02,A115,Retention,523,61,168,752
2024-01-11,A065,Retention,566,73,94,735
2024-03-21,A098,Support,382,45,99,527
2024-03-04,A028,Retention,523,57,56,637
2024-02-24,A011,Support,552,63,101,716
2024-03-07,A006,Retention,472,51,66,591
2024-02-24,A060,Support,469,48,71,589
2024-03-02,A038,Retention,591,84,145,822
2024-02-09,A065,Retention,468,81,75,625
2024-02-29,A029,Retention,540,38,78,657
2024-03-11,A106,Support,415,44,75,536
2024-02-12,A113,Support,417,69,154,641
2024-01-19,A116,Support,412,82,106,601
2024-03-10,A036,Support,535,66,87,689
2024-02-15,A047,Retention,496,42,61,600
2024-02-28,A065,Support,361,89,131,582
2024-03-01,A107,Support,440,26,94,562
2024-02-15,A046,Retention,544,39,126,710
2024-02-09,A033,Support,383,54,87,526
2024-01-31,A083,Retention,484,35,54,573
2024-02-28,A041,Retention,511,82,35,629
2024-01-01,A112,Retention,696,40,72,809
2024-03-08,A112,Support,455,79,109,644
2024-03-09,A105,Retention,526,61,71,659
2024-01-23,A017,Support,372,70,76,519
2024-03-02,A018,Retention,475,40,85,601
2024-01-07,A014,Support,406,51,58,516
2024-02-20,A116,Retention,549,79,77,706
2024-01-01,A071,Support,498,51,94,644
2024-01-26,A021,Support,455,50,115,622
2024-03-22,A101,Support,489,86,92,668
2024-03-16,A080,Support,456,56,87,600
2024-03-07,A019,Support,515,42,76,634
2024-01-23,A049,Retention,504,84,47,636
2024-03-21,A099,Support,418,82,32,534
2024-01-24,A011,Retention,497,66,93,657
2024-03-12,A010,Support,392,37,99,530
2024-01-11,A015,Support,367,92,98,558
2024-01-18,A058,Retention,501,85,75,663
2024-03-01,A009,Retention,427,68,126,623
2024-03-15,A079,Support,447,81,99,628
2024-01-05,A017,Support,361,60,92,514
