date,call_id,queue,csat_score,resolution_flag
2024-01-12,C002241,Retention,4,True
2024-01-05,C002242,Support,4,True
2024-01-03,C002243,Support,4,True
2024-02-23,C002244,Retention,4,True
2024-01-04,C002245,Support,4,True
2024-03-17,C002246,Retention,4,True
2024-01-17,C002247,Support,4,True
2024-03-13,C002248,Retention,3,False
2024-03-27,C002249,Retention,3,False
2024-03-28,C002250,Support,4,True
2024-01-17,C002251,Retention,3,False
2024-03-17,C002252,Retention,3,False
2024-03-15,C002253,Support,4,True
2024-02-09,C002254,Retention,4,True
2024-03-30,C002255,Retention,3,False
2024-01-10,C002256,Retention,4,True
2024-01-25,C002257,Retention,3,False
2024-01-17,C002258,Retention,5,True
2024-01-02,C002259,Support,3,False
2024-02-09,C002260,Support,4,True
2024-01-25,C002261,Support,4,True
2024-03-24,C002262,Retention,4,True
2024-03-22,C002263,Retention,3,False
2024-03-07,C002264,Retention,4,True
2024-03-26,C002265,Support,5,True
2024-02-02,C002266,Support,4,True
2024-02-16,C002267,Retention,4,True
2024-01-08,C002268,Retention,3,False
2024-01-22,C002269,Support,5,True
2024-01-04,C002270,Retention,4,True
2024-02-01,C002271,Support,4,True
2024-03-26,C002272,Retention,5,True
2024-03-25,C002273,Support,4,True
2024-03-28,C002274,Retention,3,False
2024-03-17,C002275,Retention,3,False
2024-02-19,C002276,Support,4,True
2024-01-12,C002277,Support,3,False
2024-01-21,C002278,Retention,3,False
2024-02-14,C002279,Support,5,True
2024-02-13,C002280,Retention,3,False
2024-03-23,C002281,Support,4,True
2024-01-10,C002282,Support,4,True
2024-01-26,C002283,Support,4,True
2024-02-14,C002284,Retention,4,True
2024-01-15,C002285,Retention,4,True
2024-01-27,C002286,Retention,4,True
2024-01-09,C002287,Support,4,True
2024-02-21,C002288,Support,4,True
2024-01-19,C002289,Support,4,True
2024-03-23,C002290,Retention,4,True
2024-01-29,C002291,Support,4,True
2024-02-20,C002292,Retention,3,False
2024-02-12,C002293,Support,2,False
2024-03-30,C002294,Retention,4,True
2024-01-03,C002295,Support,4,True
2024-03-19,C002296,Retention,4,True
2024-01-19,C002297,Support,4,True
2024-01-13,C002298,Retention,3,False
2024-03-15,C002299,Retention,5,True
2024-01-01,C002300,Support,4,True
2024-03-23,C002301,Retention,4,True
2024-03-18,C002302,Support,4,True
2024-03-21,C002303,Support,3,False
2024-03-14,C002304,Retention,4,True
2024-03-17,C002305,Retention,4,True
2024-03-13,C002306,Support,4,True
2024-03-06,C002307,Retention,4,True
2024-03-10,C002308,Support,4,True
2024-03-14,C002309,Support,4,True
2024-01-23,C002310,Support,4,True
2024-01-21,C002311,Retention,3,False
2024-02-03,C002312,Support,3,False
2024-02-27,C002313,Retention,4,True
2024-03-10,C002314,Retention,3,False
2024-02-23,C002315,Retention,4,True
2024-02-16,C002316,Retention,4,True
2024-03-18,C002317,Retention,4,True
2024-01-25,C002318,Retention,5,True
2024-03-03,C002319,Support,4,True
2024-01-03,C002320,Support,5,True
2024-01-23,C002321,Retention,4,True
2024-02-14,C002322,Retention,4,True
2024-03-09,C002323,Retention,3,False
2024-02-26,C002324,Support,5,True
2024-03-11,C002325,Retention,4,True
2024-02-13,C002326,Retention,4,True
2024-03-17,C002327,Support,5,True
2024-01-16,C002328,Support,4,True
2024-02-17,C002329,Support,5,True
2024-03-25,C002330,Support,4,True
2024-01-08,C002331,Retention,4,True
2024-03-18,C002332,Support,3,False
2024-03-20,C002333,Retention,5,True
2024-01-12,C002334,Support,4,True
2024-01-06,C002335,Retention,4,True
2024-01-09,C002336,Support,4,True
2024-01-08,C002337,Support,5,True
2024-01-04,C002338,Support,4,True
2024-02-09,C002339,Support,3,False
2024-02-08,C002340,Retention,4,True
2024-01-16,C002341,Retention,4,True
2024-02-29,C002342,Support,3,False
2024-03-09,C002343,Support,4,True
2024-02-23,C002344,Retention,4,True
2024-03-08,C002345,Retention,4,True
2024-01-06,C002346,Retention,3,False
2024-01-04,C002347,Retention,4,True
2024-01-01,C002348,Support,4,True
2024-01-09,C002349,Support,3,False
2024-02-21,C002350,Support,4,True
2024-02-28,C002351,Retention,4,True
2024-01-27,C002352,Support,2,False
2024-03-15,C002353,Retention,5,True
2024-02-15,C002354,Support,4,True
2024-01-13,C002355,Support,4,True
2024-01-05,C002356,Retention,2,False
2024-03-23,C002357,Support,4,True
2024-01-14,C002358,Support,4,True
2024-02-19,C002359,Support,4,True
2024-01-02,C002360,Support,5,True
2024-01-18,C002361,Support,4,True
2024-01-07,C002362,Support,3,False
2024-02-10,C002363,Support,4,True
2024-02-10,C002364,Retention,4,True
2024-01-12,C002365,Support,5,True
2024-03-21,C002366,Retention,4,True
2024-03-18,C002367,Retention,5,True
2024-03-16,C002368,Retention,4,True
2024-02-15,C002369,Support,4,True
2024-01-27,C002370,Support,4,True
2024-01-30,C002371,Retention,4,True
2024-01-08,C002372,Support,4,True
2024-03-09,C002373,Support,4,True
2024-01-23,C002374,Retention,4,True
2024-02-24,C002375,Support,4,True
2024-02-26,C002376,Retention,4,True
2024-02-06,C002377,Support,3,False
2024-03-27,C002378,Support,5,True
2024-02-12,C002379,Support,5,True
2024-01-04,C002380,Support,3,False
2024-02-11,C002381,Support,5,True
2024-01-22,C002382,Retention,4,True
2024-01-25,C002383,Retention,4,True
2024-03-07,C002384,Support,3,False
2024-03-23,C002385,Retention,4,True
2024-03-02,C002386,Support,4,True
2024-03-12,C002387,Support,5,True
2024-01-12,C002388,Support,5,True
2024-01-27,C002389,Retention,4,True
2024-01-12,C002390,Support,5,True
2024-01-23,C002391,Support,4,True
2024-01-02,C002392,Retention,3,False
2024-02-28,C002393,Support,4,True
2024-02-10,C002394,Retention,5,True
2024-01-01,C002395,Support,4,True
2024-01-30,C002396,Support,3,False
2024-03-07,C002397,Retention,5,True
2024-01-10,C002398,Support,4,True
2024-01-05,C002399,Support,4,True
2024-03-20,C002400,Support,5,True
2024-03-05,C002401,Retention,3,False
2024-02-21,C002402,Support,4,True
2024-01-02,C002403,Support,4,True
2024-02-19,C002404,Retention,5,True
2024-01-06,C002405,Support,4,True
2024-02-08,C002406,Support,4,True
2024-02-27,C002407,Support,4,True
2024-02-04,C002408,Retention,5,True
2024-02-01,C002409,Support,4,True
2024-03-09,C002410,Retention,3,False
2024-02-21,C002411,Retention,4,True
2024-01-05,C002412,Support,4,True
2024-03-22,C002413,Support,4,True
2024-01-14,C002414,Retention,5,True
2024-02-16,C002415,Support,4,True
2024-03-13,C002416,Retention,4,True
2024-03-12,C002417,Retention,4,True
2024-03-24,C002418,Retention,4,True
2024-02-02,C002419,Support,5,True
2024-03-17,C002420,Retention,4,True
2024-02-29,C002421,Retention,5,True
2024-02-14,C002422,Retention,4,True
2024-03-16,C002423,Retention,4,True
2024-02-23,C002424,Support,4,True
2024-03-10,C002425,Support,4,True
2024-02-28,C002426,Retention,5,True
2024-01-07,C002427,Retention,4,True
2024-03-26,C002428,Support,5,True
2024-02-28,C002429,Retention,3,False
2024-01-27,C002430,Support,4,True
2024-03-13,C002431,Retention,4,True
2024-03-17,C002432,Support,4,True
2024-01-03,C002433,Support,3,False
2024-03-21,C002434,Retention,4,True
2024-03-21,C002435,Retention,3,False
2024-01-26,C002436,Support,3,False
2024-01-22,C002437,Support,4,True
2024-01-09,C002438,Support,4,True
2024-03-12,C002439,Support,4,True
2024-03-16,C002440,Retention,3,False
2024-03-14,C002441,Support,3,False
2024-03-08,C002442,Retention,3,False
2024-02-09,C002443,Support,4,True
2024-02-08,C002444,Retention,5,True
2024-03-19,C002445,Retention,4,True
2024-01-03,C002446,Retention,5,True
2024-03-30,C002447,Support,4,True
2024-03-04,C002448,Retention,3,False
2024-03-10,C002449,Support,4,True
2024-01-20,C002450,Retention,4,True
2024-03-15,C002451,Retention,4,True
2024-02-27,C002452,Support,4,True
2024-02-07,C002453,Support,4,True
2024-03-29,C002454,Support,3,False
2024-01-18,C002455,Retention,3,False
2024-03-17,C002456,Support,4,True
2024-02-11,C002457,Retention,4,True
2024-01-07,C002458,Support,4,True
2024-02-02,C002459,Retention,5,True
2024-01-01,C002460,Retention,4,True
2024-02-28,C002461,Support,4,True
2024-02-15,C002462,Retention,5,True
2024-01-03,C002463,Support,4,True
2024-01-13,C002464,Retention,3,False
2024-03-07,C002465,Support,3,False
2024-01-09,C002466,Retention,4,True
2024-02-25,C002467,Support,4,True
2024-03-10,C002468,Retention,2,False
2024-01-11,C002469,Support,3,False
2024-03-09,C002470,Support,3,False
2024-02-02,C002471,Retention,5,True
2024-02-01,C002472,Support,5,True
2024-01-27,C002473,Retention,3,False
2024-02-09,C002474,Support,5,True
2024-02-18,C002475,Retention,3,False
2024-03-17,C002476,Retention,3,False
2024-03-22,C002477,Support,3,False
2024-03-01,C002478,Support,5,True
2024-02-11,C002479,Support,4,True
2024-01-03,C002480,Retention,4,True
2024-01-03,C002481,Retention,4,True
2024-03-14,C002482,Retention,4,True
2024-03-09,C002483,Support,4,True
2024-01-01,C002484,Retention,4,True
2024-02-13,C002485,Retention,4,True
2024-03-07,C002486,Retention,4,True
2024-02-13,C002487,Retention,4,True
2024-02-09,C002488,Support,4,True
2024-03-29,C002489,Support,4,True
2024-02-28,C002490,Support,5,True
2024-01-15,C002491,Support,4,True
2024-01-02,C002492,Retention,5,True
2024-01-19,C002493,Retention,3,False
2024-01-11,C002494,Retention,4,True
2024-02-26,C002495,Retention,4,True
2024-03-08,C002496,Retention,3,False
2024-01-13,C002497,Support,4,True
2024-03-01,C002498,Retention,4,True
2024-01-19,C002499,Support,4,True
2024-02-13,C002500,Retention,4,True
2024-03-02,C002501,Support,4,True
2024-03-01,C002502,Support,3,False
2024-03-13,C002503,Retention,4,True
2024-01-07,C002504,Retention,4,True
2024-03-17,C002505,Support,4,True
2024-01-26,C002506,Support,5,True
2024-03-15,C002507,Retention,3,False
2024-01-25,C002508,Support,3,False
2024-01-22,C002509,Support,5,True
2024-03-20,C002510,Support,4,True
2024-01-08,C002511,Support,3,False
2024-03-18,C002512,Support,4,True
2024-01-07,C002513,Support,4,True
2024-02-22,C002514,Retention,3,False
2024-02-06,C002515,Retention,3,False
2024-03-21,C002516,Support,4,True
2024-03-25,C002517,Support,4,True
2024-02-01,C002518,Support,4,True
2024-03-28,C002519,Retention,3,False
2024-01-31,C002520,Support,4,True
2024-02-20,C002521,Retention,3,False
2024-03-20,C002522,Support,3,False
2024-01-21,C002523,Support,5,True
2024-02-23,C002524,Support,3,False
2024-02-04,C002525,Support,4,True
2024-01-04,C002526,Support,4,True
2024-01-12,C002527,Support,4,True
2024-01-27,C002528,Retention,3,False
2024-01-28,C002529,Retention,4,True
2024-03-01,C002530,Retention,4,True
2024-03-24,C002531,Retention,4,True
2024-03-09,C002532,Retention,4,True
2024-02-09,C002533,Support,4,True
2024-03-18,C002534,Retention,4,True
2024-02-18,C002535,Support,4,True
2024-03-07,C002536,Support,3,False
2024-02-26,C002537,Retention,3,False
2024-01-19,C002538,Retention,4,True
2024-02-27,C002539,Retention,5,True
2024-03-29,C002540,Support,3,False
2024-01-01,C002541,Support,5,True
2024-01-04,C002542,Support,5,True
2024-03-07,C002543,Retention,3,False
2024-03-01,C002544,Retention,4,True
2024-02-07,C002545,Retention,5,True
2024-01-03,C002546,Support,4,True
2024-03-14,C002547,Support,5,True
2024-03-15,C002548,Support,4,True
2024-03-07,C002549,Retention,4,True
2024-02-23,C002550,Support,5,True
2024-03-15,C002551,Support,4,True
2024-01-20,C002552,Retention,3,False
2024-01-08,C002553,Support,5,True
2024-01-04,C002554,Retention,5,True
2024-03-23,C002555,Retention,5,True
2024-02-19,C002556,Retention,4,True
2024-01-15,C002557,Support,4,True
2024-02-18,C002558,Support,3,False
2024-01-15,C002559,Retention,4,True
2024-01-24,C002560,Retention,5,True
2024-01-17,C002561,Support,3,False
2024-03-07,C002562,Retention,4,True
2024-01-27,C002563,Support,5,True
2024-01-06,C002564,Retention,4,True
2024-02-05,C002565,Retention,4,True
2024-02-20,C002566,Support,3,False
2024-02-12,C002567,Retention,5,True
2024-01-09,C002568,Support,4,True
2024-01-04,C002569,Retention,4,True
2024-02-27,C002570,Retention,3,False
2024-01-24,C002571,Support,4,True
2024-02-26,C002572,Retention,4,True
2024-01-06,C002573,Support,3,False
2024-02-25,C002574,Support,4,True
2024-01-14,C002575,Support,4,True
2024-02-19,C002576,Retention,4,True
2024-02-13,C002577,Retention,3,False
2024-03-21,C002578,Retention,4,True
2024-01-31,C002579,Retention,4,True
2024-01-31,C002580,Retention,4,True
2024-01-14,C002581,Retention,5,True
2024-03-22,C002582,Support,4,True
2024-01-29,C002583,Support,4,True
2024-03-10,C002584,Retention,4,True
2024-01-28,C002585,Support,5,True
2024-03-04,C002586,Support,3,False
2024-01-05,C002587,Support,4,True
2024-03-25,C002588,Retention,3,False
2024-01-08,C002589,Support,4,True
2024-02-03,C002590,Support,5,True
2024-02-20,C002591,Retention,4,True
2024-01-28,C002592,Retention,4,True
2024-03-09,C002593,Retention,5,True
2024-01-28,C002594,Retention,3,False
2024-01-19,C002595,Support,4,True
2024-03-23,C002596,Support,5,True
2024-02-10,C002597,Retention,4,True
2024-02-10,C002598,Support,3,False
2024-01-21,C002599,Retention,2,False
2024-02-24,C002600,Support,3,False
2024-02-17,C002601,Retention,4,True
2024-02-04,C002602,Support,4,True
2024-02-21,C002603,Retention,5,True
2024-01-09,C002604,Retention,4,True
2024-03-14,C002605,Support,4,True
2024-02-10,C002606,Support,4,True
2024-01-30,C002607,Retention,4,True
2024-01-07,C002608,Retention,4,True
2024-01-08,C002609,Retention,4,True
2024-02-28,C002610,Retention,5,True
2024-01-30,C002611,Support,5,True
2024-01-15,C002612,Support,4,True
2024-03-30,C002613,Support,3,False
2024-01-31,C002614,Support,4,True
2024-03-10,C002615,Retention,4,True
2024-01-04,C002616,Support,4,True
2024-01-10,C002617,Retention,4,True
2024-03-24,C002618,Retention,4,True
2024-01-06,C002619,Retention,3,False
2024-03-18,C002620,Support,5,True
2024-01-28,C002621,Retention,4,True
2024-01-31,C002622,Retention,4,True
2024-02-15,C002623,Support,5,True
2024-02-10,C002624,Support,4,True
2024-01-23,C002625,Retention,4,True
2024-03-30,C002626,Retention,4,True
2024-03-18,C002627,Retention,4,True
2024-03-19,C002628,Support,5,True
2024-01-13,C002629,Support,5,True
2024-03-29,C002630,Retention,4,True
2024-02-18,C002631,Retention,4,True
2024-02-20,C002632,Retention,3,False
2024-01-29,C002633,Support,4,True
2024-01-23,C002634,Retention,5,True
2024-03-03,C002635,Support,4,True
2024-01-01,C002636,Support,4,True
2024-03-22,C002637,Retention,4,True
2024-02-14,C002638,Retention,3,False
2024-01-01,C002639,Support,4,True
2024-02-08,C002640,Retention,3,False
2024-02-01,C002641,Support,5,True
2024-02-03,C002642,Retention,3,False
2024-02-08,C002643,Retention,3,False
2024-03-17,C002644,Retention,5,True
2024-01-21,C002645,Support,4,True
2024-03-28,C002646,Retention,3,False
2024-02-02,C002647,Support,4,True
2024-01-06,C002648,Support,4,True
2024-01-24,C002649,Retention,3,False
2024-03-26,C002650,Support,5,True
2024-02-08,C002651,Retention,5,True
2024-02-05,C002652,Retention,5,True
2024-01-02,C002653,Retention,5,True
2024-01-11,C002654,Retention,4,True
2024-03-11,C002655,Support,5,True
2024-01-24,C002656,Retention,4,True
2024-02-03,C002657,Retention,3,False
2024-01-23,C002658,Support,4,True
2024-01-07,C002659,Support,4,True
2024-01-08,C002660,Support,4,True
2024-03-15,C002661,Retention,3,False
2024-02-11,C002662,Support,3,False
2024-03-01,C002663,Support,4,True
2024-01-09,C002664,Support,4,True
2024-02-23,C002665,Support,3,False
2024-03-27,C002666,Support,3,False
2024-03-12,C002667,Support,4,True
2024-03-08,C002668,Support,4,True
2024-01-15,C002669,Support,4,True
2024-01-04,C002670,Retention,4,True
2024-01-14,C002671,Support,4,True
2024-03-24,C002672,Support,4,True
2024-03-13,C002673,Retention,4,True
2024-01-16,C002674,Retention,3,False
2024-02-03,C002675,Support,4,True
2024-03-22,C002676,Support,5,True
2024-03-17,C002677,Retention,4,True
2024-02-14,C002678,Support,4,True
2024-03-08,C002679,Support,3,False
2024-02-17,C002680,Support,4,True
2024-03-17,C002681,Retention,4,True
2024-03-11,C002682,Support,5,True
2024-03-05,C002683,Retention,5,True
2024-01-06,C002684,Retention,4,True
2024-03-04,C002685,Support,4,True
2024-02-03,C002686,Retention,4,True
2024-01-10,C002687,Support,3,False
2024-02-07,C002688,Retention,4,True
2024-03-03,C002689,Retention,4,True
2024-01-01,C002690,Retention,4,True
2024-02-21,C002691,Support,4,True
2024-01-03,C002692,Support,4,True
2024-02-05,C002693,Retention,4,True
2024-01-30,C002694,Retention,4,True
2024-03-02,C002695,Support,4,True
2024-02-20,C002696,Support,4,True
2024-02-11,C002697,Support,4,True
2024-02-12,C002698,Retention,4,True
2024-01-27,C002699,Support,4,True
2024-01-26,C002700,Support,4,True
2024-02-10,C002701,Support,4,True
2024-03-13,C002702,Retention,3,False
2024-03-11,C002703,Retention,4,True
2024-01-01,C002704,Retention,5,True
2024-03-08,C002705,Support,4,True
2024-03-04,C002706,Retention,4,True
2024-03-27,C002707,Support,4,True
2024-02-17,C002708,Retention,3,False
2024-03-18,C002709,Retention,4,True
2024-02-09,C002710,Support,4,True
2024-01-18,C002711,Support,5,True
2024-01-16,C002712,Support,3,False
2024-03-09,C002713,Retention,3,False
2024-01-16,C002714,Support,4,True
2024-03-24,C002715,Retention,3,False
2024-02-19,C002716,Retention,4,True
2024-03-09,C002717,Support,4,True
2024-03-12,C002718,Support,3,False
2024-01-16,C002719,Support,3,False
2024-02-04,C002720,Support,3,False
2024-03-09,C002721,Support,3,False
2024-02-19,C002722,Support,4,True
2024-02-10,C002723,Retention,3,False
2024-01-27,C002724,Support,4,True
2024-01-26,C002725,Retention,3,False
2024-01-15,C002726,Support,5,True
2024-02-24,C002727,Support,4,True
2024-01-22,C002728,Support,4,True
2024-03-26,C002729,Retention,5,True
2024-03-05,C002730,Retention,5,True
2024-01-25,C002731,Support,4,True
2024-03-16,C002732,Support,4,True
2024-03-16,C002733,Retention,5,True
2024-01-22,C002734,Support,4,True
2024-03-09,C002735,Retention,3,False
2024-01-08,C002736,Support,4,True
2024-02-03,C002737,Support,4,True
2024-01-11,C002738,Support,4,True
2024-02-22,C002739,Retention,4,True
2024-02-24,C002740,Retention,4,True
2024-03-03,C002741,Support,3,False
2024-02-02,C002742,Retention,5,True
2024-01-01,C002743,Support,3,False
2024-01-17,C002744,Retention,3,False
2024-01-12,C002745,Retention,4,True
2024-01-17,C002746,Retention,4,True
2024-03-14,C002747,Support,3,False
2024-01-26,C002748,Retention,4,True
2024-02-07,C002749,Support,4,True
2024-02-05,C002750,Support,4,True
2024-02-13,C002751,Support,4,True
2024-03-01,C002752,Support,5,True
2024-02-22,C002753,Retention,5,True
2024-03-03,C002754,Support,3,False
2024-01-10,C002755,Support,4,True
2024-01-23,C002756,Retention,4,True
2024-01-13,C002757,Retention,4,True
2024-01-23,C002758,Retention,3,False
2024-03-09,C002759,Retention,4,True
2024-01-13,C002760,Retention,4,True
2024-03-27,C002761,Retention,4,True
2024-01-18,C002762,Retention,5,True
